Bm12868,WBGene00233129,NA,1
Bm12869,WBGene00233130,NA,2
Bm12870,WBGene00233131,NA,0
Bm12872,WBGene00233133,NA,0
Bm12873a,WBGene00233134,NA,0
Bm12873b,WBGene00233134,NA,0
Bm12874a,WBGene00233135,NA,2
Bm12874b,WBGene00233135,NA,2
Bm12876,WBGene00233137,Bma-glrx-10.2,0
Bm12877,WBGene00233138,NA,0
Bm12882a,WBGene00233143,NA,0
Bm12882b,WBGene00233143,NA,0
Bm12883a,WBGene00233144,NA,1
Bm12883b,WBGene00233144,NA,0
Bm12884,WBGene00233145,Bma-col-79,1
Bm12885,WBGene00233146,NA,0
Bm12886,WBGene00233147,Bma-mrpl-55,0
Bm12887,WBGene00233148,NA,0
Bm12888,WBGene00233149,NA,1
Bm12889,WBGene00233150,NA,0
Bm1289,WBGene00221550,NA,0
Bm12890a,WBGene00233151,NA,0
Bm12890b,WBGene00233151,NA,0
Bm12892a,WBGene00233153,NA,0
Bm12892b,WBGene00233153,NA,0
Bm12893,WBGene00233154,NA,0
Bm12894,WBGene00233155,NA,0
Bm12896,WBGene00233157,Bma-nas-13,0
Bm12897,WBGene00233158,NA,0
Bm12899,WBGene00233160,NA,0
Bm128a,WBGene00220389,NA,2
Bm128b,WBGene00220389,NA,2
Bm128c,WBGene00220389,NA,2
Bm128d,WBGene00220389,NA,0
Bm128e,WBGene00220389,NA,0
Bm12900,WBGene00233161,NA,0
Bm12902,WBGene00233163,NA,0
Bm12903,WBGene00233164,Bma-apc-11.2,0
Bm12905,WBGene00233166,NA,4
Bm12906,WBGene00233167,NA,0
Bm12908,WBGene00233169,NA,0
Bm12909,WBGene00233170,Bma-timm-23.1,0
Bm1291,WBGene00221552,NA,1
Bm12911,WBGene00233172,NA,2
Bm12912,WBGene00233173,NA,0
Bm12914,WBGene00233175,NA,0
Bm12915,WBGene00233176,NA,1
Bm12918a,WBGene00233179,NA,0
Bm12918b,WBGene00233179,NA,0
Bm12919,WBGene00233180,NA,0
Bm12920,WBGene00233181,NA,0
Bm12921,WBGene00233182,NA,0
Bm12922a,WBGene00233183,NA,0
Bm12922b,WBGene00233183,NA,1
Bm12923,WBGene00233184,NA,0
Bm12924,WBGene00233185,NA,0
Bm12925,WBGene00233186,NA,0
Bm12927,WBGene00233188,NA,0
Bm12929,WBGene00233190,Bma-rps-19.1,0
Bm1293,WBGene00221554,NA,1
Bm12930,WBGene00233191,NA,1
Bm12935,WBGene00233196,NA,0
Bm12936,WBGene00233197,Bma-tsp-20,4
Bm12937a,WBGene00233198,NA,0
Bm12937b,WBGene00233198,NA,0
Bm12938,WBGene00233199,NA,1
Bm12939a,WBGene00233200,NA,0
Bm12939b,WBGene00233200,NA,0
Bm12942,WBGene00233203,NA,1
Bm12943a,WBGene00233204,NA,0
Bm12943b,WBGene00233204,NA,0
Bm12946a,WBGene00233207,NA,0
Bm12946b,WBGene00233207,NA,0
Bm12947a,WBGene00233208,NA,0
Bm12947b,WBGene00233208,NA,0
Bm12947c,WBGene00233208,NA,0
Bm12947d,WBGene00233208,NA,0
Bm12948,WBGene00233209,NA,0
Bm1294a,WBGene00221555,NA,5
Bm1294b,WBGene00221555,NA,7
Bm12950,WBGene00233211,NA,0
Bm12951,WBGene00233212,NA,1
Bm12953,WBGene00233214,Bma-gsk-3,0
Bm12955,WBGene00233216,Bma-mdf-1,0
Bm12956,WBGene00233217,NA,0
Bm12957a,WBGene00233218,NA,0
Bm12957b,WBGene00233218,NA,0
Bm12958,WBGene00233219,Bma-aptf-1,0
Bm1295a,WBGene00221556,NA,7
Bm1295b,WBGene00221556,NA,7
Bm1295c,WBGene00221556,NA,5
Bm1295d,WBGene00221556,NA,5
Bm12966,WBGene00233227,NA,1
Bm12967a,WBGene00233228,NA,2
Bm12967b,WBGene00233228,NA,2
Bm12968,WBGene00233229,NA,0
Bm12969,WBGene00233230,NA,0
Bm12970,WBGene00233231,NA,0
Bm12971,WBGene00233232,NA,0
Bm12972a,WBGene00233233,NA,0
Bm12972b,WBGene00233233,NA,0
Bm12973,WBGene00233234,NA,0
Bm12974a,WBGene00233235,NA,0
Bm12974b,WBGene00233235,NA,0
Bm12975,WBGene00233236,Bma-cpl-1.3,0
Bm12976,WBGene00233237,NA,2
Bm12977,WBGene00233238,NA,0
Bm12978,WBGene00233239,Bma-spd-1.1,0
Bm12979,WBGene00233240,NA,1
Bm1297a,WBGene00221558,NA,1
Bm1297b,WBGene00221558,NA,0
Bm1298,WBGene00221559,NA,0
Bm12980a,WBGene00233241,NA,1
Bm12980b,WBGene00233241,NA,1
Bm12981a,WBGene00233242,Bma-rpl-22.2,0
Bm12981b,WBGene00233242,Bma-rpl-22.2,0
Bm12981c,WBGene00233242,Bma-rpl-22.2,0
Bm12982,WBGene00233243,NA,0
Bm12983,WBGene00233244,NA,2
Bm12985,WBGene00233246,Bma-aex-5,1
Bm12986,WBGene00233247,Bma-oxa-1.2,5
Bm12987,WBGene00233248,Bma-oxa-1.3,5
Bm12990,WBGene00233251,NA,2
Bm12991,WBGene00233252,NA,3
Bm12992,WBGene00233253,NA,1
Bm12993a,WBGene00233254,NA,1
Bm12993b,WBGene00233254,NA,1
Bm12994a,WBGene00233255,NA,0
Bm12994b,WBGene00233255,NA,0
Bm12997,WBGene00233258,NA,0
Bm12998,WBGene00233259,NA,1
Bm129a,WBGene00220390,NA,2
Bm129b,WBGene00220390,NA,0
Bm130,WBGene00220391,NA,0
Bm13000,WBGene00233261,NA,0
Bm13002a,WBGene00233263,NA,0
Bm13002b,WBGene00233263,NA,0
Bm13002c,WBGene00233263,NA,0
Bm13002d,WBGene00233263,NA,0
Bm13003,WBGene00233264,NA,0
Bm13004a,WBGene00233265,NA,0
Bm13004b,WBGene00233265,NA,0
Bm13005a,WBGene00233266,NA,7
Bm13005b,WBGene00233266,NA,7
Bm13005c,WBGene00233266,NA,6
Bm13005d,WBGene00233266,NA,6
Bm13006,WBGene00233267,Bma-pes-4,0
Bm13010,WBGene00233271,NA,0
Bm13011,WBGene00233272,NA,0
Bm13012,WBGene00233273,NA,0
Bm13015,WBGene00233276,NA,0
Bm13016,WBGene00233277,NA,0
Bm13017,WBGene00233278,NA,1
Bm13018,WBGene00233279,NA,0
Bm13019,WBGene00233280,NA,1
Bm1302,WBGene00221563,NA,0
Bm13028a,WBGene00233289,NA,2
Bm13028b,WBGene00233289,NA,2
Bm1303,WBGene00221564,NA,0
Bm13031,WBGene00233292,NA,7
Bm13035,WBGene00233296,NA,6
Bm13037a,WBGene00233298,NA,0
Bm13037b,WBGene00233298,NA,0
Bm13043a,WBGene00233304,NA,0
Bm13043b,WBGene00233304,NA,0
Bm13048,WBGene00233309,NA,0
Bm13049,WBGene00233310,NA,1
Bm1305,WBGene00221566,NA,0
Bm13057,WBGene00233318,NA,1
Bm13058,WBGene00233319,NA,1
Bm13061,WBGene00233322,NA,0
Bm13062,WBGene00233323,NA,0
Bm13063,WBGene00233324,NA,0
Bm13065,WBGene00233326,NA,0
Bm13066,WBGene00233327,NA,0
Bm1307,WBGene00221568,NA,0
Bm13070,WBGene00233331,NA,0
Bm13073,WBGene00233334,NA,0
Bm13074,WBGene00233335,NA,2
Bm13075,WBGene00233336,NA,1
Bm13079,WBGene00233340,NA,2
Bm1308,WBGene00221569,NA,0
Bm13082a,WBGene00233343,NA,0
Bm13082b,WBGene00233343,NA,0
Bm13086a,WBGene00233347,NA,4
Bm13086b,WBGene00233347,NA,4
Bm13097,WBGene00233358,NA,0
Bm13099,WBGene00233360,NA,0
Bm1310,WBGene00221571,NA,0
Bm13107,WBGene00233368,Bma-gpa-2.1,0
Bm13108,WBGene00233369,NA,2
Bm13109,WBGene00233370,NA,1
Bm1311,WBGene00221572,NA,2
Bm13110,WBGene00233371,NA,0
Bm13114a,WBGene00233375,NA,2
Bm13114b,WBGene00233375,NA,1
Bm13117,WBGene00233378,NA,1
Bm13126,WBGene00233387,NA,0
Bm13133,WBGene00233394,NA,0
Bm13137,WBGene00233398,NA,0
Bm1314a,WBGene00221575,NA,2
Bm1314b,WBGene00221575,NA,2
Bm1315,WBGene00221576,NA,0
Bm13153,WBGene00233414,NA,0
Bm13154,WBGene00233415,NA,0
Bm13157,WBGene00233418,NA,0
Bm1316,WBGene00221577,NA,0
Bm13162,WBGene00233423,NA,0
Bm13163,WBGene00233424,Bma-mrpl-18.2,0
Bm13173,WBGene00233434,NA,1
Bm13180,WBGene00233441,NA,0
Bm13188,WBGene00233449,NA,0
Bm13196,WBGene00233457,NA,0
Bm13207a,WBGene00233468,NA,7
Bm13207b,WBGene00233468,NA,7
Bm13207c,WBGene00233468,NA,7
Bm13210,WBGene00233471,NA,0
Bm1321a,WBGene00221582,NA,0
Bm1321b,WBGene00221582,NA,0
Bm13223a,WBGene00233484,NA,0
Bm13223b,WBGene00233484,NA,1
Bm13226,WBGene00233487,NA,0
Bm13228,WBGene00233489,Bma-mek-2.1,0
Bm13236,WBGene00233497,NA,1
Bm13238,WBGene00233499,NA,0
Bm1324,WBGene00221585,NA,1
Bm13242a,WBGene00233503,NA,0
Bm13242b,WBGene00233503,NA,0
Bm13243,WBGene00233504,NA,0
Bm13247,WBGene00233508,NA,1
Bm1325,WBGene00221586,NA,0
Bm13251,WBGene00233512,NA,0
Bm13257,WBGene00233518,NA,0
Bm13258a,WBGene00233519,NA,0
Bm13258b,WBGene00233519,NA,0
Bm1326,WBGene00221587,NA,2
Bm13260,WBGene00233521,NA,1
Bm13263,WBGene00233524,NA,0
Bm13265,WBGene00233526,NA,0
Bm13266,WBGene00233527,NA,0
Bm13281,WBGene00233542,NA,0
Bm13293,WBGene00233554,NA,1
Bm13296,WBGene00233557,NA,0
Bm13297,WBGene00233558,NA,0
Bm13300,WBGene00233561,NA,0
Bm13302,WBGene00233563,NA,0
Bm13304,WBGene00233565,NA,0
Bm13305,WBGene00233566,NA,0
Bm13312,WBGene00233573,NA,0
Bm13317,WBGene00233578,Bma-ipgm-1,0
Bm13326,WBGene00233587,NA,0
Bm13328,WBGene00233589,NA,1
Bm13330,WBGene00233591,NA,0
Bm13332,WBGene00233593,NA,0
Bm13334a,WBGene00233595,NA,0
Bm13334b,WBGene00233595,NA,1
Bm13335a,WBGene00233596,Bma-nhr-236,3
Bm13335b,WBGene00233596,Bma-nhr-236,3
Bm13336,WBGene00233597,NA,0
Bm13338,WBGene00233599,NA,10
Bm1334,WBGene00221595,NA,7
Bm13340,WBGene00233601,Bma-lgc-43,4
Bm13341,WBGene00233602,Bma-hum-5,0
Bm13345,WBGene00233606,NA,0
Bm13346,WBGene00233607,NA,0
Bm13349,WBGene00233610,NA,7
Bm1335,WBGene00221596,NA,0
Bm13350,WBGene00233611,NA,1
Bm13351,WBGene00233612,NA,0
Bm13352,WBGene00233613,NA,4
Bm13355,WBGene00233616,NA,0
Bm13362a,WBGene00233623,NA,1
Bm13362b,WBGene00233623,NA,1
Bm1337,WBGene00221598,NA,0
Bm13371,WBGene00233632,NA,0
Bm13372a,WBGene00233633,NA,11
Bm13372b,WBGene00233633,NA,10
Bm13373a,WBGene00233634,Bma-lact-3,1
Bm13373b,WBGene00233634,Bma-lact-3,1
Bm13373c,WBGene00233634,Bma-lact-3,1
Bm13373d,WBGene00233634,Bma-lact-3,1
Bm13375,WBGene00233636,NA,2
Bm13378,WBGene00233639,NA,0
Bm13379a,WBGene00233640,NA,0
Bm13379b,WBGene00233640,NA,0
Bm13380,WBGene00233641,NA,0
Bm13382a,WBGene00233643,NA,2
Bm13382b,WBGene00233643,NA,2
Bm13385,WBGene00233646,NA,0
Bm13388a,WBGene00233649,NA,1
Bm13388b,WBGene00233649,NA,0
Bm13389a,WBGene00233650,NA,1
Bm13389b,WBGene00233650,NA,1
Bm1339,WBGene00221600,NA,0
Bm13390,WBGene00233651,NA,0
Bm13391,WBGene00233652,NA,1
Bm13392,WBGene00233653,NA,1
Bm13393,WBGene00233654,NA,0
Bm13397,WBGene00233658,NA,0
Bm13400,WBGene00233661,NA,1
Bm13404,WBGene00233665,NA,0
Bm13407,WBGene00233668,NA,7
Bm13408,WBGene00233669,NA,1
Bm13412,WBGene00233673,NA,1
Bm13416,WBGene00233677,NA,3
Bm13417,WBGene00233678,NA,0
Bm1341a,WBGene00221602,NA,2
Bm1341b,WBGene00221602,NA,2
Bm1342,WBGene00221603,NA,0
Bm13420,WBGene00233681,NA,1
Bm13425,WBGene00233686,NA,0
Bm13427,WBGene00233688,NA,1
Bm13428,WBGene00233689,NA,0
Bm13429,WBGene00233690,NA,0
Bm13430,WBGene00233691,NA,0
Bm13431,WBGene00233692,NA,1
Bm13432,WBGene00233693,NA,0
Bm13433,WBGene00233694,NA,0
Bm13434,WBGene00233695,NA,0
Bm13445,WBGene00233706,NA,1
Bm13447,WBGene00233708,NA,1
Bm13448,WBGene00233709,NA,1
Bm13449,WBGene00233710,NA,1
Bm1345,WBGene00221606,NA,3
Bm13455a,WBGene00233716,Bma-etr-1,0
Bm13455b,WBGene00233716,Bma-etr-1,0
Bm13462,WBGene00233723,NA,2
Bm13464,WBGene00233725,NA,0
Bm13465,WBGene00233726,NA,4
Bm1346a,WBGene00221607,NA,1
Bm1346b,WBGene00221607,NA,1
Bm13471,WBGene00233732,NA,0
Bm13472,WBGene00233733,NA,0
Bm13473,WBGene00233734,NA,0
Bm13476,WBGene00233737,NA,0
Bm13478,WBGene00233739,NA,4
Bm13479,WBGene00233740,NA,0
Bm1348,WBGene00221609,NA,0
Bm13481,WBGene00233742,NA,0
Bm13488,WBGene00233749,NA,0
Bm13490,WBGene00233751,NA,0
Bm13491,WBGene00233752,NA,0
Bm13496,WBGene00233757,NA,0
Bm13497,WBGene00233758,NA,0
Bm13498a,WBGene00233759,NA,2
Bm13498b,WBGene00233759,NA,2
Bm13498c,WBGene00233759,NA,2
Bm13498d,WBGene00233759,NA,2
Bm13498e,WBGene00233759,NA,2
Bm13498f,WBGene00233759,NA,2
Bm1349a,WBGene00221610,NA,0
Bm1349b,WBGene00221610,NA,0
Bm135,WBGene00220396,Bma-lron-11.2,3
Bm13500,WBGene00233761,NA,0
Bm13506,WBGene00233767,NA,0
Bm13510a,WBGene00233771,NA,0
Bm13510b,WBGene00233771,NA,0
Bm13522,WBGene00233783,NA,1
Bm13527,WBGene00233788,NA,0
Bm13531,WBGene00233792,NA,0
Bm13532,WBGene00233793,Bma-clec-1.3,3
Bm13534,WBGene00233795,NA,0
Bm13537,WBGene00233798,NA,0
Bm13539,WBGene00233800,NA,0
Bm13548,WBGene00233809,NA,1
Bm1354a,WBGene00221615,NA,1
Bm1354b,WBGene00221615,NA,1
Bm13564a,WBGene00233825,NA,4
Bm13564b,WBGene00233825,NA,4
Bm13570,WBGene00233831,Bma-nas-7,0
Bm13573a,WBGene00233834,NA,0
Bm13573b,WBGene00233834,NA,0
Bm13577,WBGene00233838,Bma-fat-3,3
Bm13578,WBGene00233839,Bma-lron-12,4
Bm13579,WBGene00233840,NA,1
Bm13580,WBGene00233841,Bma-trpa-2,7
Bm13584a,WBGene00233845,Bma-gar-3,7
Bm13584b,WBGene00233845,Bma-gar-3,7
Bm13584c,WBGene00233845,Bma-gar-3,5
Bm13585,WBGene00233846,NA,0
Bm13586a,WBGene00233847,Bma-acr-16,5
Bm13586b,WBGene00233847,Bma-acr-16,4
Bm13587,WBGene00233848,NA,0
Bm13591,WBGene00233852,NA,4
Bm13592,WBGene00233853,NA,0
Bm13594,WBGene00233855,NA,1
Bm13596,WBGene00233857,NA,0
Bm13597,WBGene00233858,Bma-acl-9,2
Bm13598a,WBGene00233859,NA,1
Bm13598b,WBGene00233859,NA,0
Bm1359a,WBGene00221620,NA,1
Bm1359b,WBGene00221620,NA,2
Bm13602,WBGene00233863,Bma-frpr-9,6
Bm13604,WBGene00233865,NA,1
Bm13606,WBGene00233867,NA,0
Bm13608,WBGene00233869,NA,1
Bm13610,WBGene00233871,NA,16
Bm13613,WBGene00233874,Bma-sec-6.1,0
Bm13617,WBGene00233878,Bma-cle-1,0
Bm13618,WBGene00233879,NA,1
Bm13619,WBGene00233880,NA,0
Bm1362,WBGene00221623,NA,0
Bm13620,WBGene00233881,NA,4
Bm13622,WBGene00233883,NA,8
Bm13629,WBGene00233890,NA,0
Bm1363,WBGene00221624,NA,0
Bm13638,WBGene00233899,NA,0
Bm13639,WBGene00233900,NA,0
Bm13642,WBGene00233903,NA,0
Bm13644,WBGene00233905,NA,0
Bm13647,WBGene00233908,NA,1
Bm1365,WBGene00221626,NA,0
Bm13650,WBGene00233911,Bma-rpl-39,0
Bm13651,WBGene00233912,Bma-ubq-2,0
Bm13652,WBGene00233913,Bma-him-1,1
Bm13653,WBGene00233914,Bma-hsp-90,1
Bm13654,WBGene00233915,NA,0
Bm13655,WBGene00233916,Bma-abcf-3,1
Bm13656,WBGene00233917,Bma-evl-20,0
Bm13657a,WBGene00233918,Bma-sar-1,0
Bm13657b,WBGene00233918,Bma-sar-1,0
Bm13658,WBGene00233919,Bma-rab-1,0
Bm13659,WBGene00233920,Bma-rab-5.1,0
Bm1366,WBGene00221627,NA,0
Bm13660,WBGene00233921,NA,0
Bm13661,WBGene00233922,NA,0
Bm13662a,WBGene00233923,Bma-hsp-6,0
Bm13662b,WBGene00233923,Bma-hsp-6,0
Bm13663,WBGene00233924,Bma-hsp-110,0
Bm13664,WBGene00233925,Bma-eif-3.G,0
Bm13665,WBGene00233926,NA,0
Bm13666a,WBGene00233927,Bma-pbs-2,2
Bm13666b,WBGene00233927,Bma-pbs-2,2
Bm13667a,WBGene00233928,Bma-pbs-1,0
Bm13667b,WBGene00233928,Bma-pbs-1,0
Bm13668,WBGene00233929,Bma-pbs-5,0
Bm13669,WBGene00233930,Bma-pas-5,0
Bm1367,WBGene00221628,NA,0
Bm13670a,WBGene00233931,Bma-pbs-4,0
Bm13670b,WBGene00233931,Bma-pbs-4,0
Bm13671,WBGene00233932,Bma-pbs-6,0
Bm13672a,WBGene00233933,Bma-pbs-3,0
Bm13672b,WBGene00233933,Bma-pbs-3,0
Bm13673,WBGene00233934,Bma-pas-2,0
Bm13674,WBGene00233935,NA,0
Bm13675,WBGene00233936,Bma-pas-4,0
Bm13676a,WBGene00233937,Bma-pas-7,0
Bm13676b,WBGene00233937,Bma-pas-7,0
Bm13677,WBGene00233938,Bma-pbs-7,0
Bm13678a,WBGene00233939,Bma-aars-2,0
Bm13678b,WBGene00233939,Bma-aars-2,0
Bm13678c,WBGene00233939,Bma-aars-2,0
Bm13679,WBGene00233940,NA,0
Bm1368,WBGene00221629,Bma-dlc-2,0
Bm13680,WBGene00233941,Bma-catp-8,10
Bm13681,WBGene00233942,Bma-paa-1,0
Bm13682,WBGene00233943,Bma-pdha-1.2,2
Bm13683,WBGene00233944,Bma-vha-4,5
Bm13684,WBGene00233945,Bma-rpc-1,0
Bm13685,WBGene00233946,NA,0
Bm13686,WBGene00233947,NA,0
Bm13687a,WBGene00233948,NA,0
Bm13687b,WBGene00233948,NA,0
Bm13688,WBGene00233949,Bma-rack-1,0
Bm13689,WBGene00233950,Bma-plrg-1,0
Bm13690,WBGene00233951,Bma-prp-19,0
Bm13691,WBGene00233952,NA,0
Bm13692,WBGene00233953,Bma-copa-1,0
Bm13693,WBGene00233954,NA,0
Bm13694a,WBGene00233955,Bma-wdr-12,0
Bm13694b,WBGene00233955,Bma-wdr-12,0
Bm13695a,WBGene00233956,NA,0
Bm13695b,WBGene00233956,NA,0
Bm13695c,WBGene00233956,NA,0
Bm13695d,WBGene00233956,NA,1
Bm13696,WBGene00233957,NA,0
Bm13697a,WBGene00233958,NA,0
Bm13697b,WBGene00233958,NA,0
Bm13698a,WBGene00233959,Bma-hel-1,0
Bm13698b,WBGene00233959,Bma-hel-1,0
Bm137,WBGene00220398,NA,0
Bm1370,WBGene00221631,NA,1
Bm13700a,WBGene00233961,Bma-ddx-17,0
Bm13700b,WBGene00233961,Bma-ddx-17,0
Bm13702,WBGene00233963,NA,1
Bm13703a,WBGene00233964,Bma-cct-5,0
Bm13703b,WBGene00233964,Bma-cct-5,0
Bm13703d,WBGene00233964,Bma-cct-5,0
Bm13704a,WBGene00233965,Bma-cct-4,0
Bm13704b,WBGene00233965,Bma-cct-4,0
Bm13705a,WBGene00233966,Bma-cct-6,0
Bm13705b,WBGene00233966,Bma-cct-6,0
Bm13706,WBGene00233967,Bma-cct-7,0
Bm13707,WBGene00233968,Bma-cct-8,1
Bm13708,WBGene00233969,Bma-cct-2,0
Bm13709,WBGene00233970,Bma-cct-3,0
Bm13710,WBGene00233971,Bma-fntb-1,2
Bm13711a,WBGene00233972,NA,0
Bm13711b,WBGene00233972,NA,0
Bm13712,WBGene00233973,NA,0
Bm13713,WBGene00233974,Bma-let-92,0
Bm13714,WBGene00233975,Bma-pph-4.1,0
Bm13715,WBGene00233976,Bma-pph-6,0
Bm13716,WBGene00233977,Bma-pph-5,0
Bm13717a,WBGene00233978,Bma-rab-7,0
Bm13717b,WBGene00233978,Bma-rab-7,0
Bm13718,WBGene00233979,NA,1
Bm13719,WBGene00233980,Bma-rps-13,0
Bm13720,WBGene00233981,Bma-rpl-43,1
Bm13721a,WBGene00233982,Bma-rps-14,0
Bm13721b,WBGene00233982,Bma-rps-14,0
Bm13722,WBGene00233983,Bma-ubc-20,0
Bm13723,WBGene00233984,Bma-ubc-1,0
Bm13724,WBGene00233985,Bma-ubc-12,0
Bm13725,WBGene00233986,Bma-ubc-9,0
Bm13726,WBGene00233987,Bma-iars-1,0
Bm13727,WBGene00233988,NA,0
Bm13728,WBGene00233989,Bma-ogdh-1,0
Bm13729,WBGene00233990,Bma-tufm-1,1
Bm13730,WBGene00233991,NA,0
Bm13731a,WBGene00233992,Bma-eif-2gamma,0
Bm13731b,WBGene00233992,Bma-eif-2gamma,2
Bm13732,WBGene00233993,Bma-eftu-2,0
Bm13733,WBGene00233994,Bma-eef-2,0
Bm13734,WBGene00233995,Bma-mcm-5,0
Bm13735a,WBGene00233996,Bma-prp-6,1
Bm13735b,WBGene00233996,Bma-prp-6,0
Bm13736,WBGene00233997,Bma-tkt-1,0
Bm13738,WBGene00233999,Bma-fnta-1,0
Bm13739a,WBGene00234000,NA,1
Bm13739b,WBGene00234000,NA,0
Bm13740a,WBGene00234001,NA,0
Bm13740b,WBGene00234001,NA,0
Bm13741,WBGene00234002,Bma-dars-1,0
Bm13742,WBGene00234003,Bma-dlst-1.2,0
Bm13743,WBGene00234004,Bma-gspd-1,0
Bm13744a,WBGene00234005,Bma-dohh-1,0
Bm13744b,WBGene00234005,Bma-dohh-1,0
Bm13745,WBGene00234006,Bma-tre-1,0
Bm13746,WBGene00234007,NA,0
Bm13748,WBGene00234009,NA,0
Bm13749,WBGene00234010,Bma-cdk-7,0
Bm13750a,WBGene00234011,Bma-cnx-1,2
Bm13750b,WBGene00234011,Bma-cnx-1,1
Bm13751,WBGene00234012,Bma-swsn-6,0
Bm13752,WBGene00234013,NA,0
Bm13753,WBGene00234014,Bma-rpn-7,0
Bm13754,WBGene00234015,Bma-erfa-1,0
Bm13756a,WBGene00234017,NA,0
Bm13756b,WBGene00234017,NA,0
Bm13757a,WBGene00234018,Bma-rpt-1,0
Bm13757b,WBGene00234018,Bma-rpt-1,0
Bm13758,WBGene00234019,Bma-ymel-1,1
Bm13759a,WBGene00234020,Bma-nsf-1,0
Bm13759b,WBGene00234020,Bma-nsf-1,0
Bm13760,WBGene00234021,NA,6
Bm13761,WBGene00234022,Bma-dif-1,6
Bm13762,WBGene00234023,NA,5
Bm13763,WBGene00234024,NA,0
Bm13765,WBGene00234026,Bma-idha-1,0
Bm13766,WBGene00234027,Bma-pdhk-2,0
Bm13767,WBGene00234028,NA,0
Bm13768,WBGene00234029,Bma-rla-0,1
Bm13769,WBGene00234030,Bma-acbp-1,0
Bm13770,WBGene00234031,NA,0
Bm13771,WBGene00234032,Bma-rpl-20,0
Bm13772,WBGene00234033,Bma-prdx-3.3,1
Bm13773a,WBGene00234034,Bma-bus-8,2
Bm13773b,WBGene00234034,Bma-bus-8,2
Bm13774a,WBGene00234035,Bma-rpl-10.2,0
Bm13774b,WBGene00234035,Bma-rpl-10.2,0
Bm13775a,WBGene00234036,Bma-ykt-6,0
Bm13775b,WBGene00234036,Bma-ykt-6,0
Bm13776,WBGene00234037,Bma-sec-22,2
Bm13777,WBGene00234038,Bma-dro-1,0
Bm13778,WBGene00234039,NA,0
Bm13779a,WBGene00234040,Bma-rpl-32,0
Bm13779b,WBGene00234040,Bma-rpl-32,1
Bm13780,WBGene00234041,NA,0
Bm13781a,WBGene00234042,Bma-ndk-1,0
Bm13781b,WBGene00234042,Bma-ndk-1,0
Bm13782,WBGene00234043,Bma-ubc-26,3
Bm13783,WBGene00234044,Bma-rps-15,1
Bm13784,WBGene00234045,NA,0
Bm13785,WBGene00234046,Bma-abcf-2,1
Bm13786a,WBGene00234047,Bma-mix-1,1
Bm13786b,WBGene00234047,Bma-mix-1,1
Bm13787,WBGene00234048,Bma-aps-1,0
Bm13788,WBGene00234049,Bma-aps-2,0
Bm13789,WBGene00234050,Bma-unc-101,0
Bm1378a,WBGene00221639,NA,1
Bm1378b,WBGene00221639,NA,1
Bm1379,WBGene00221640,NA,0
Bm13790,WBGene00234051,Bma-dpy-23,0
Bm13791,WBGene00234052,Bma-mtr-4,0
Bm13792,WBGene00234053,NA,0
Bm13793,WBGene00234054,NA,0
Bm13794,WBGene00234055,Bma-mppb-1,0
Bm13795,WBGene00234056,Bma-smc-3,0
Bm13796,WBGene00234057,NA,0
Bm13797,WBGene00234058,Bma-chc-1,0
Bm13798a,WBGene00234059,Bma-rfc-4,0
Bm13798b,WBGene00234059,Bma-rfc-4,1
Bm13799,WBGene00234060,Bma-rfc-2,0
Bm1380,WBGene00221641,NA,1
Bm13800,WBGene00234061,NA,1
Bm13801a,WBGene00234062,Bma-bub-3,1
Bm13801c,WBGene00234062,Bma-bub-3,1
Bm13802,WBGene00234063,Bma-ltah-1.2,0
Bm13803,WBGene00234064,Bma-copb-1,0
Bm13804,WBGene00234065,Bma-apg-1,0
Bm13805a,WBGene00234066,Bma-exos-2,1
Bm13805b,WBGene00234066,Bma-exos-2,1
Bm13805c,WBGene00234066,Bma-exos-2,0
Bm13806,WBGene00234067,Bma-apa-2,1
Bm13807,WBGene00234068,Bma-copg-1,0
Bm13808,WBGene00234069,NA,0
Bm13809,WBGene00234070,NA,0
Bm13810,WBGene00234071,NA,0
Bm13811,WBGene00234072,Bma-rnr-1,0
Bm13812a,WBGene00234073,Bma-xpb-1,0
Bm13812b,WBGene00234073,Bma-xpb-1,0
Bm13814,WBGene00234075,Bma-cpsf-3,0
Bm13815,WBGene00234076,NA,0
Bm13816,WBGene00234077,Bma-qars-1,0
Bm13818,WBGene00234079,Bma-emb-8,1
Bm13819,WBGene00234080,Bma-fre-1,0
Bm13820,WBGene00234081,Bma-acs-4.1,1
Bm13821a,WBGene00234082,NA,0
Bm13821b,WBGene00234082,NA,0
Bm13821c,WBGene00234082,NA,0
Bm13822,WBGene00234083,NA,1
Bm13823,WBGene00234084,Bma-imb-1,0
Bm13824,WBGene00234085,NA,0
Bm13825a,WBGene00234086,NA,0
Bm13825b,WBGene00234086,NA,0
Bm13827a,WBGene00234088,NA,12
Bm13827b,WBGene00234088,NA,12
Bm13827c,WBGene00234088,NA,12
Bm13828,WBGene00234089,Bma-vps-45,0
Bm13829,WBGene00234090,Bma-unc-18.2,0
Bm1383,WBGene00221644,NA,0
Bm13830,WBGene00234091,Bma-sly-1,0
Bm13831,WBGene00234092,NA,0
Bm13832,WBGene00234093,Bma-dld-1,0
Bm13833a,WBGene00234094,Bma-hda-1,0
Bm13833b,WBGene00234094,Bma-hda-1,0
Bm13834,WBGene00234095,Bma-pigk-1,0
