Bm_v4_Chr3_scaffold_001,8103509,8104008,+,WBGene00233144,Bm12883b.1
Bm_v4_Chr3_scaffold_001,8105673,8109524,-,WBGene00227808,Bm7547.1
Bm_v4_Chr3_scaffold_001,8110436,8110816,-,WBGene00268787,Bm17645.1
Bm_v4_Chr3_scaffold_001,8112552,8114230,+,WBGene00233145,Bm12884.1
Bm_v4_Chr3_scaffold_001,8115616,8127870,-,WBGene00227876,Bm7615.1
Bm_v4_Chr3_scaffold_001,8128732,8129077,+,WBGene00221896,Bm1635.1
Bm_v4_Chr3_scaffold_001,8137838,8146233,-,WBGene00224448,Bm4187.1
Bm_v4_Chr3_scaffold_001,8149939,8150793,+,WBGene00233146,Bm12885.1
Bm_v4_Chr3_scaffold_001,8154988,8164617,-,WBGene00226632,Bm6371d.1
Bm_v4_Chr3_scaffold_001,8154988,8164478,-,WBGene00226632,Bm6371e.1
Bm_v4_Chr3_scaffold_001,8154988,8164478,-,WBGene00226632,Bm6371g.1
Bm_v4_Chr3_scaffold_001,8154988,8164617,-,WBGene00226632,Bm6371h.1
Bm_v4_Chr3_scaffold_001,8166081,8167381,+,WBGene00233147,Bm12886.1
Bm_v4_Chr3_scaffold_001,8168397,8171461,+,WBGene00227248,Bm6987.1
Bm_v4_Chr3_scaffold_001,8172295,8173216,-,WBGene00233148,Bm12887.1
Bm_v4_Chr3_scaffold_001,8174229,8174655,-,WBGene00221295,Bm1034.1
Bm_v4_Chr3_scaffold_001,8178271,8180865,-,WBGene00226289,Bm6028.1
Bm_v4_Chr3_scaffold_001,8183269,8187946,-,WBGene00226290,Bm6029.1
Bm_v4_Chr3_scaffold_001,8188852,8191994,-,WBGene00223025,Bm2764.1
Bm_v4_Chr3_scaffold_001,8193891,8195688,+,WBGene00233149,Bm12888.1
Bm_v4_Chr3_scaffold_001,8196099,8199221,-,WBGene00227619,Bm7358.1
Bm_v4_Chr3_scaffold_001,8202825,8204943,+,WBGene00224604,Bm4343a.1
Bm_v4_Chr3_scaffold_001,8203431,8204943,+,WBGene00224604,Bm4343b.1
Bm_v4_Chr3_scaffold_001,8205069,8209417,-,WBGene00226815,Bm6554a.1
Bm_v4_Chr3_scaffold_001,8205069,8209417,-,WBGene00226815,Bm6554b.1
Bm_v4_Chr3_scaffold_001,8205069,8209417,-,WBGene00226815,Bm6554c.1
Bm_v4_Chr3_scaffold_001,8205069,8209417,-,WBGene00226815,Bm6554d.1
Bm_v4_Chr3_scaffold_001,8213304,8213940,-,WBGene00221296,Bm1035.1
Bm_v4_Chr3_scaffold_001,8214635,8215294,-,WBGene00233150,Bm12889.1
Bm_v4_Chr3_scaffold_001,8216645,8217098,-,WBGene00233587,Bm13326.1
Bm_v4_Chr3_scaffold_001,8218422,8220154,-,WBGene00221297,Bm1036a.1
Bm_v4_Chr3_scaffold_001,8218422,8219395,-,WBGene00221297,Bm1036b.1
Bm_v4_Chr3_scaffold_001,8225184,8227016,-,WBGene00225074,Bm4813.1
Bm_v4_Chr3_scaffold_001,8229651,8236682,+,WBGene00225075,Bm4814.1
Bm_v4_Chr3_scaffold_001,8241275,8243657,+,WBGene00226233,Bm5972a.1
Bm_v4_Chr3_scaffold_001,8241497,8243657,+,WBGene00226233,Bm5972b.1
Bm_v4_Chr3_scaffold_001,8247163,8258601,+,WBGene00224618,Bm4357.1
Bm_v4_Chr3_scaffold_001,8260356,8264394,+,WBGene00233151,Bm12890a.1
Bm_v4_Chr3_scaffold_001,8260356,8264066,+,WBGene00233151,Bm12890b.1
Bm_v4_Chr3_scaffold_001,8268233,8281299,+,WBGene00227629,Bm7368.1
Bm_v4_Chr3_scaffold_001,8283505,8285715,-,WBGene00225749,Bm5488a.1
Bm_v4_Chr3_scaffold_001,8283505,8285250,-,WBGene00225749,Bm5488b.1
Bm_v4_Chr3_scaffold_001,8288729,8298634,+,WBGene00233153,Bm12892a.1
Bm_v4_Chr3_scaffold_001,8288549,8299028,+,WBGene00233153,Bm12892b.1
Bm_v4_Chr3_scaffold_001,8299761,8302983,+,WBGene00226886,Bm6625.1
Bm_v4_Chr3_scaffold_001,8300875,8301027,-,WBGene00235392,Bm15495
Bm_v4_Chr3_scaffold_001,8302806,8304738,-,WBGene00225967,Bm5706.1
Bm_v4_Chr3_scaffold_001,8302806,8304452,-,WBGene00225967,Bm5706.2
Bm_v4_Chr3_scaffold_001,8307407,8309299,+,WBGene00222526,Bm2265a.1
Bm_v4_Chr3_scaffold_001,8307157,8309299,+,WBGene00222526,Bm2265b.1
Bm_v4_Chr3_scaffold_001,8315101,8316570,+,WBGene00255513,Bm16927.1
Bm_v4_Chr3_scaffold_001,8318070,8319668,-,WBGene00223610,Bm3349.1
Bm_v4_Chr3_scaffold_001,8317765,8319653,-,WBGene00223610,Bm3349.2
Bm_v4_Chr3_scaffold_001,8319760,8322587,-,WBGene00231406,Bm11145.1
Bm_v4_Chr3_scaffold_001,8319760,8322156,-,WBGene00231406,Bm11145.2
Bm_v4_Chr3_scaffold_001,8319760,8322035,-,WBGene00231406,Bm11145.3
Bm_v4_Chr3_scaffold_001,8323488,8326716,+,WBGene00233992,Bm13731a.1
Bm_v4_Chr3_scaffold_001,8324383,8326337,+,WBGene00233992,Bm13731b.1
Bm_v4_Chr3_scaffold_001,8327612,8331611,-,WBGene00225953,Bm5692a.1
Bm_v4_Chr3_scaffold_001,8327186,8329516,-,WBGene00225953,Bm5692b.1
Bm_v4_Chr3_scaffold_001,8332015,8338923,+,WBGene00226436,Bm6175a.1
Bm_v4_Chr3_scaffold_001,8332015,8338923,+,WBGene00226436,Bm6175b.1
Bm_v4_Chr3_scaffold_001,8339810,8342613,-,WBGene00234120,Bm13859.1
Bm_v4_Chr3_scaffold_001,8344393,8353706,-,WBGene00226933,Bm6672a.1
Bm_v4_Chr3_scaffold_001,8344393,8348042,-,WBGene00226933,Bm6672b.1
Bm_v4_Chr3_scaffold_001,8355442,8362316,-,WBGene00226934,Bm6673.1
Bm_v4_Chr3_scaffold_001,8363184,8365989,+,WBGene00233154,Bm12893.1
Bm_v4_Chr3_scaffold_001,8367184,8367757,-,WBGene00234628,Bm14367.1
Bm_v4_Chr3_scaffold_001,8370104,8370226,-,WBGene00233155,Bm12894.1
Bm_v4_Chr3_scaffold_001,8370867,8375121,+,WBGene00224388,Bm4127.1
Bm_v4_Chr3_scaffold_001,8375447,8376841,-,WBGene00224389,Bm4128.1
Bm_v4_Chr3_scaffold_001,8379354,8383579,-,WBGene00224047,Bm3786.1
Bm_v4_Chr3_scaffold_001,8384367,8389189,+,WBGene00233157,Bm12896.1
Bm_v4_Chr3_scaffold_001,8385483,8389189,+,WBGene00233157,Bm12896.2
Bm_v4_Chr3_scaffold_001,8397155,8398785,-,WBGene00268788,Bm17646.1
Bm_v4_Chr3_scaffold_001,8402954,8414823,+,WBGene00233158,Bm12897.1
Bm_v4_Chr3_scaffold_001,8418342,8420670,-,WBGene00226843,Bm6582.1
Bm_v4_Chr3_scaffold_001,8421053,8426254,+,WBGene00223354,Bm3093a.1
Bm_v4_Chr3_scaffold_001,8421053,8424783,+,WBGene00223354,Bm3093a.2
Bm_v4_Chr3_scaffold_001,8421646,8426254,+,WBGene00223354,Bm3093b.1
Bm_v4_Chr3_scaffold_001,8421646,8425294,+,WBGene00223354,Bm3093b.2
Bm_v4_Chr3_scaffold_001,8421646,8424431,+,WBGene00223354,Bm3093b.3
Bm_v4_Chr3_scaffold_001,8427368,8428689,+,WBGene00234001,Bm13740a.1
Bm_v4_Chr3_scaffold_001,8423874,8428689,+,WBGene00234001,Bm13740b.1
Bm_v4_Chr3_scaffold_001,8426969,8428689,+,WBGene00234001,Bm13740b.2
Bm_v4_Chr3_scaffold_001,8429240,8430704,+,WBGene00225596,Bm5335a.1
Bm_v4_Chr3_scaffold_001,8429281,8430704,+,WBGene00225596,Bm5335b.1
Bm_v4_Chr3_scaffold_001,8429997,8430704,+,WBGene00225596,Bm5335c.1
Bm_v4_Chr3_scaffold_001,8433621,8434666,+,WBGene00233160,Bm12899.1
Bm_v4_Chr3_scaffold_001,8438109,8438251,-,WBGene00231407,Bm11146.1
Bm_v4_Chr3_scaffold_001,8438520,8445478,+,WBGene00224014,Bm3753.1
Bm_v4_Chr3_scaffold_001,8447873,8449835,-,WBGene00225238,Bm4977.1
Bm_v4_Chr3_scaffold_001,8458098,8460512,-,WBGene00233161,Bm12900.1
Bm_v4_Chr3_scaffold_001,8471238,8475817,-,WBGene00224943,Bm4682a.1
Bm_v4_Chr3_scaffold_001,8471238,8475817,-,WBGene00224943,Bm4682b.1
Bm_v4_Chr3_scaffold_001,8476018,8477675,-,WBGene00221899,Bm1638.1
Bm_v4_Chr3_scaffold_001,8478652,8481061,-,WBGene00233484,Bm13223a.1
Bm_v4_Chr3_scaffold_001,8478542,8479188,-,WBGene00233484,Bm13223b.1
Bm_v4_Chr3_scaffold_001,8490164,8492178,+,WBGene00233163,Bm12902.1
Bm_v4_Chr3_scaffold_001,8493017,8494614,-,WBGene00227630,Bm7369.1
Bm_v4_Chr3_scaffold_001,8495793,8497598,+,WBGene00224781,Bm4520.1
Bm_v4_Chr3_scaffold_001,8499349,8501191,-,WBGene00233164,Bm12903.1
Bm_v4_Chr3_scaffold_001,8501697,8507146,+,WBGene00224072,Bm3811.1
Bm_v4_Chr3_scaffold_001,8511442,8520006,+,WBGene00223447,Bm3186a.1
Bm_v4_Chr3_scaffold_001,8513301,8519793,+,WBGene00223447,Bm3186a.2
Bm_v4_Chr3_scaffold_001,8517758,8519793,+,WBGene00223447,Bm3186b.1
Bm_v4_Chr3_scaffold_001,8522164,8524685,+,WBGene00225047,Bm4786a.1
Bm_v4_Chr3_scaffold_001,8524196,8524575,+,WBGene00225047,Bm4786b.1
Bm_v4_Chr3_scaffold_001,8526621,8530297,+,WBGene00234935,Bm14750a.1
Bm_v4_Chr3_scaffold_001,8526621,8530324,+,WBGene00234935,Bm14750b.1
Bm_v4_Chr3_scaffold_001,8531335,8531475,-,WBGene00221987,Bm1726
Bm_v4_Chr3_scaffold_001,8532094,8539521,+,WBGene00234065,Bm13804.1
Bm_v4_Chr3_scaffold_001,8532094,8539421,+,WBGene00234065,Bm13804.2
Bm_v4_Chr3_scaffold_001,8541185,8542728,+,WBGene00227496,Bm7235.1
Bm_v4_Chr3_scaffold_001,8550278,8554046,-,WBGene00233166,Bm12905.1
Bm_v4_Chr3_scaffold_001,8555874,8560108,+,WBGene00233167,Bm12906.1
Bm_v4_Chr3_scaffold_001,8560696,8562420,-,WBGene00222144,Bm1883a.1
Bm_v4_Chr3_scaffold_001,8560696,8562333,-,WBGene00222144,Bm1883b.1
Bm_v4_Chr3_scaffold_001,8569417,8574131,+,WBGene00223609,Bm3348.1
Bm_v4_Chr3_scaffold_001,8577819,8582282,+,WBGene00223662,Bm3401a.1
Bm_v4_Chr3_scaffold_001,8577819,8582282,+,WBGene00223662,Bm3401b.1
Bm_v4_Chr3_scaffold_001,8583793,8595431,+,WBGene00226697,Bm6436a.1
Bm_v4_Chr3_scaffold_001,8587354,8595032,+,WBGene00226697,Bm6436b.1
Bm_v4_Chr3_scaffold_001,8596161,8597921,+,WBGene00223878,Bm3617.1
Bm_v4_Chr3_scaffold_001,8598811,8601262,+,WBGene00235022,Bm14687a.1
Bm_v4_Chr3_scaffold_001,8599239,8601262,+,WBGene00235022,Bm14687b.1
Bm_v4_Chr3_scaffold_001,8602012,8608285,+,WBGene00224071,Bm3810a.1
Bm_v4_Chr3_scaffold_001,8602012,8603128,+,WBGene00224071,Bm3810b.1
Bm_v4_Chr3_scaffold_001,8602012,8602756,+,WBGene00224071,Bm3810c.1
Bm_v4_Chr3_scaffold_001,8609395,8618531,+,WBGene00233169,Bm12908.1
Bm_v4_Chr3_scaffold_001,8622575,8629322,+,WBGene00227463,Bm7202.1
Bm_v4_Chr3_scaffold_001,8630322,8635061,+,WBGene00223654,Bm3393a.1
Bm_v4_Chr3_scaffold_001,8630351,8634715,+,WBGene00223654,Bm3393b.1
Bm_v4_Chr3_scaffold_001,8637270,8638584,+,WBGene00235079,Bm14744.1
Bm_v4_Chr3_scaffold_001,8639949,8641414,-,WBGene00233170,Bm12909.1
Bm_v4_Chr3_scaffold_001,8646517,8647190,+,WBGene00234629,Bm14368.1
Bm_v4_Chr3_scaffold_001,8650862,8651881,+,WBGene00233172,Bm12911.1
Bm_v4_Chr3_scaffold_001,8652057,8652988,+,WBGene00227059,Bm6798.1
Bm_v4_Chr3_scaffold_001,8653538,8657979,+,WBGene00233173,Bm12912.1
Bm_v4_Chr3_scaffold_001,8658292,8661092,+,WBGene00227302,Bm7041.1
Bm_v4_Chr3_scaffold_001,8661371,8666392,+,WBGene00224782,Bm4521.1
Bm_v4_Chr3_scaffold_001,8662343,8665278,+,WBGene00224782,Bm4521.2
Bm_v4_Chr3_scaffold_001,8666514,8667598,+,WBGene00220989,Bm728a.1
Bm_v4_Chr3_scaffold_001,8666142,8667990,+,WBGene00220989,Bm728b.1
Bm_v4_Chr3_scaffold_001,8666182,8667990,+,WBGene00220989,Bm728b.2
Bm_v4_Chr3_scaffold_001,8666182,8667990,+,WBGene00220989,Bm728b.3
Bm_v4_Chr3_scaffold_001,8670499,8677479,-,WBGene00227621,Bm7360.1
Bm_v4_Chr3_scaffold_001,8683382,8689445,+,WBGene00226451,Bm6190a.1
Bm_v4_Chr3_scaffold_001,8686340,8689445,+,WBGene00226451,Bm6190b.1
Bm_v4_Chr3_scaffold_001,8686340,8689445,+,WBGene00226451,Bm6190c.1
Bm_v4_Chr3_scaffold_001,8695097,8696638,-,WBGene00221303,Bm1042a.1
Bm_v4_Chr3_scaffold_001,8695898,8696497,-,WBGene00221303,Bm1042b.1
Bm_v4_Chr3_scaffold_001,8697472,8699509,-,WBGene00225300,Bm5039a.1
Bm_v4_Chr3_scaffold_001,8697472,8698740,-,WBGene00225300,Bm5039b.1
Bm_v4_Chr3_scaffold_001,8700453,8702309,-,WBGene00225302,Bm5041a.1
Bm_v4_Chr3_scaffold_001,8700453,8702221,-,WBGene00225302,Bm5041b.1
Bm_v4_Chr3_scaffold_001,8700453,8702221,-,WBGene00225302,Bm5041c.1
Bm_v4_Chr3_scaffold_001,8705955,8706039,-,WBGene00235393,Bm15496
Bm_v4_Chr3_scaffold_001,8706004,8706025,-,WBGene00235393,Bm15496a
Bm_v4_Chr3_scaffold_001,8705966,8705987,-,WBGene00235393,Bm15496b
Bm_v4_Chr3_scaffold_001,8708392,8708601,+,WBGene00268789,Bm17647.1
Bm_v4_Chr3_scaffold_001,8714345,8720516,-,WBGene00222419,Bm2158a.1
Bm_v4_Chr3_scaffold_001,8719874,8720516,-,WBGene00222419,Bm2158b.1
Bm_v4_Chr3_scaffold_001,8722496,8726414,-,WBGene00223663,Bm3402.1
Bm_v4_Chr3_scaffold_001,8727692,8728282,-,WBGene00227523,Bm7262.1
Bm_v4_Chr3_scaffold_001,8729830,8736641,-,WBGene00222618,Bm2357a.1
Bm_v4_Chr3_scaffold_001,8729830,8736641,-,WBGene00222618,Bm2357b.1
Bm_v4_Chr3_scaffold_001,8729830,8736392,-,WBGene00222618,Bm2357c.1
Bm_v4_Chr3_scaffold_001,8729830,8735886,-,WBGene00222618,Bm2357d.1
Bm_v4_Chr3_scaffold_001,8737737,8742304,-,WBGene00227525,Bm7264b.1
Bm_v4_Chr3_scaffold_001,8737737,8742304,-,WBGene00227525,Bm7264c.1
Bm_v4_Chr3_scaffold_001,8737737,8743538,-,WBGene00227525,Bm7264d.1
Bm_v4_Chr3_scaffold_001,8737737,8744431,-,WBGene00227525,Bm7264e.1
Bm_v4_Chr3_scaffold_001,8745487,8747166,+,WBGene00233175,Bm12914.1
Bm_v4_Chr3_scaffold_001,8752270,8755389,+,WBGene00233176,Bm12915.1
Bm_v4_Chr3_scaffold_001,8758886,8759136,-,WBGene00221304,Bm1043.1
Bm_v4_Chr3_scaffold_001,8763432,8769610,+,WBGene00223325,Bm3064a.1
Bm_v4_Chr3_scaffold_001,8763432,8769610,+,WBGene00223325,Bm3064b.1
Bm_v4_Chr3_scaffold_001,8765017,8769610,+,WBGene00223325,Bm3064c.1
Bm_v4_Chr3_scaffold_001,8770638,8775851,-,WBGene00225703,Bm5442a.1
Bm_v4_Chr3_scaffold_001,8770839,8774949,-,WBGene00225703,Bm5442b.1
Bm_v4_Chr3_scaffold_001,8773810,8775805,+,WBGene00223748,Bm3487a.1
Bm_v4_Chr3_scaffold_001,8774425,8775805,+,WBGene00223748,Bm3487b.1
Bm_v4_Chr3_scaffold_001,8776246,8776685,-,WBGene00221900,Bm1639.1
Bm_v4_Chr3_scaffold_001,8776319,8777143,+,WBGene00227342,Bm7081.1
Bm_v4_Chr3_scaffold_001,8778181,8781745,+,WBGene00227588,Bm7327.1
Bm_v4_Chr3_scaffold_001,8782541,8784529,+,WBGene00227587,Bm7326.1
Bm_v4_Chr3_scaffold_001,8787100,8790862,+,WBGene00233179,Bm12918a.1
Bm_v4_Chr3_scaffold_001,8787100,8790862,+,WBGene00233179,Bm12918b.1
Bm_v4_Chr3_scaffold_001,8793038,8797320,+,WBGene00234200,Bm13939a.1
Bm_v4_Chr3_scaffold_001,8792732,8793535,+,WBGene00234200,Bm13939b.1
Bm_v4_Chr3_scaffold_001,8803369,8807502,+,WBGene00233180,Bm12919.1
Bm_v4_Chr3_scaffold_001,8809020,8810934,+,WBGene00225480,Bm5219.1
Bm_v4_Chr3_scaffold_001,8815179,8822087,+,WBGene00224012,Bm3751a.1
Bm_v4_Chr3_scaffold_001,8815179,8821383,+,WBGene00224012,Bm3751b.1
Bm_v4_Chr3_scaffold_001,8821685,8821813,+,WBGene00221901,Bm1640.1
Bm_v4_Chr3_scaffold_001,8823109,8831153,-,WBGene00225247,Bm4986.1
Bm_v4_Chr3_scaffold_001,8833973,8835408,-,WBGene00233181,Bm12920.1
Bm_v4_Chr3_scaffold_001,8833877,8835233,-,WBGene00233181,Bm12920.2
Bm_v4_Chr3_scaffold_001,8835306,8836937,+,WBGene00234319,Bm14058a.1
Bm_v4_Chr3_scaffold_001,8835091,8836937,+,WBGene00234319,Bm14058b.1
Bm_v4_Chr3_scaffold_001,8838228,8842913,-,WBGene00222407,Bm2146.1
Bm_v4_Chr3_scaffold_001,8846335,8852120,+,WBGene00255601,Bm16946a.1
Bm_v4_Chr3_scaffold_001,8846335,8852120,+,WBGene00255601,Bm16946b.1
Bm_v4_Chr3_scaffold_001,8852691,8854770,+,WBGene00255602,Bm16947.1
Bm_v4_Chr3_scaffold_001,8855899,8864268,+,WBGene00225797,Bm5536.1
Bm_v4_Chr3_scaffold_001,8865379,8868608,+,WBGene00222408,Bm2147a.1
Bm_v4_Chr3_scaffold_001,8866145,8868608,+,WBGene00222408,Bm2147b.1
Bm_v4_Chr3_scaffold_001,8870075,8870796,+,WBGene00227215,Bm6954.1
Bm_v4_Chr3_scaffold_001,8872173,8883027,+,WBGene00226582,Bm6321a.1
Bm_v4_Chr3_scaffold_001,8874733,8883027,+,WBGene00226582,Bm6321b.1
Bm_v4_Chr3_scaffold_001,8872173,8883027,+,WBGene00226582,Bm6321c.1
Bm_v4_Chr3_scaffold_001,8884311,8885710,+,WBGene00226581,Bm6320a.1
Bm_v4_Chr3_scaffold_001,8884739,8885710,+,WBGene00226581,Bm6320b.1
Bm_v4_Chr3_scaffold_001,8887759,8899134,+,WBGene00223669,Bm3408.1
Bm_v4_Chr3_scaffold_001,8896443,8899903,-,WBGene00233182,Bm12921.1
Bm_v4_Chr3_scaffold_001,8895180,8899877,-,WBGene00233182,Bm12921.2
Bm_v4_Chr3_scaffold_001,8895329,8899877,-,WBGene00233182,Bm12921.3
Bm_v4_Chr3_scaffold_001,8896443,8899877,-,WBGene00233182,Bm12921.4
Bm_v4_Chr3_scaffold_001,8896443,8899877,-,WBGene00233182,Bm12921.5
Bm_v4_Chr3_scaffold_001,8898050,8899877,-,WBGene00233182,Bm12921.6
Bm_v4_Chr3_scaffold_001,8901003,8908439,+,WBGene00233183,Bm12922a.1
Bm_v4_Chr3_scaffold_001,8901733,8908439,+,WBGene00233183,Bm12922b.1
Bm_v4_Chr3_scaffold_001,8909500,8910031,-,WBGene00221904,Bm1643.1
Bm_v4_Chr3_scaffold_001,8913991,8914497,+,WBGene00221906,Bm1645.1
Bm_v4_Chr3_scaffold_001,8915316,8915742,+,WBGene00221907,Bm1646.1
Bm_v4_Chr3_scaffold_001,8915812,8916440,+,WBGene00221908,Bm1647.1
Bm_v4_Chr3_scaffold_001,8916538,8917896,+,WBGene00233184,Bm12923.1
Bm_v4_Chr3_scaffold_001,8920429,8920750,-,WBGene00233185,Bm12924.1
Bm_v4_Chr3_scaffold_001,8921723,8923399,+,WBGene00221305,Bm1044.1
Bm_v4_Chr3_scaffold_001,8924428,8925086,-,WBGene00221306,Bm1045.1
Bm_v4_Chr3_scaffold_001,8930466,8939294,-,WBGene00233186,Bm12925.1
Bm_v4_Chr3_scaffold_001,8940804,8945437,-,WBGene00233188,Bm12927.1
Bm_v4_Chr3_scaffold_001,8947276,8953272,-,WBGene00227299,Bm7038.1
Bm_v4_Chr3_scaffold_001,8953500,8956221,-,WBGene00227301,Bm7040.1
Bm_v4_Chr3_scaffold_001,8959170,8967640,-,WBGene00223554,Bm3293.1
Bm_v4_Chr3_scaffold_001,8969870,8970357,-,WBGene00268791,Bm17649.1
Bm_v4_Chr3_scaffold_001,8977556,8977921,+,WBGene00233189,Bm12928
Bm_v4_Chr3_scaffold_001,8980897,8989445,-,WBGene00224415,Bm4154.1
Bm_v4_Chr3_scaffold_001,8991031,8991666,+,WBGene00221307,Bm1046.1
Bm_v4_Chr3_scaffold_001,8991031,8991283,+,WBGene00221307,Bm1046.2
Bm_v4_Chr3_scaffold_001,8991037,8992483,-,WBGene00233190,Bm12929.1
Bm_v4_Chr3_scaffold_001,8991163,8992483,-,WBGene00233190,Bm12929.2
Bm_v4_Chr3_scaffold_001,8993980,8997669,-,WBGene00226760,Bm6499a.1
Bm_v4_Chr3_scaffold_001,8993980,8997669,-,WBGene00226760,Bm6499b.1
Bm_v4_Chr3_scaffold_001,8997970,9000262,-,WBGene00234115,Bm13854a.1
Bm_v4_Chr3_scaffold_001,8997815,9000765,-,WBGene00234115,Bm13854b.1
Bm_v4_Chr3_scaffold_001,9001069,9002924,-,WBGene00226496,Bm6235.1
Bm_v4_Chr3_scaffold_001,9003931,9005876,-,WBGene00233936,Bm13675.1
Bm_v4_Chr3_scaffold_001,9007442,9009039,+,WBGene00233191,Bm12930.1
Bm_v4_Chr3_scaffold_001,9007445,9008139,+,WBGene00233191,Bm12930.2
Bm_v4_Chr3_scaffold_001,9022620,9023260,+,WBGene00228423,Bm8162.1
Bm_v4_Chr3_scaffold_001,9025220,9025517,+,WBGene00268792,Bm17650.1
Bm_v4_Chr3_scaffold_001,9038314,9039803,-,WBGene00228425,Bm8164.1
Bm_v4_Chr3_scaffold_001,9044644,9048034,+,WBGene00222782,Bm2521a.1
Bm_v4_Chr3_scaffold_001,9044644,9048034,+,WBGene00222782,Bm2521a.2
Bm_v4_Chr3_scaffold_001,9044625,9048034,+,WBGene00222782,Bm2521b.1
Bm_v4_Chr3_scaffold_001,9044644,9048034,+,WBGene00222782,Bm2521c.1
Bm_v4_Chr3_scaffold_001,9044644,9048034,+,WBGene00222782,Bm2521c.2
Bm_v4_Chr3_scaffold_001,9054856,9058353,+,WBGene00225150,Bm4889.1
Bm_v4_Chr3_scaffold_001,9058323,9059690,-,WBGene00233196,Bm12935.1
Bm_v4_Chr3_scaffold_001,9058939,9059690,-,WBGene00233196,Bm12935.2
Bm_v4_Chr3_scaffold_001,9062257,9068096,+,WBGene00224953,Bm4692a.1
Bm_v4_Chr3_scaffold_001,9062257,9067852,+,WBGene00224953,Bm4692a.2
Bm_v4_Chr3_scaffold_001,9062750,9067714,+,WBGene00224953,Bm4692b.1
Bm_v4_Chr3_scaffold_001,9062257,9068096,+,WBGene00224953,Bm4692c.1
Bm_v4_Chr3_scaffold_001,9062257,9067852,+,WBGene00224953,Bm4692c.2
Bm_v4_Chr3_scaffold_001,9063929,9067714,+,WBGene00224953,Bm4692d.1
Bm_v4_Chr3_scaffold_001,9075395,9080877,+,WBGene00223133,Bm2872.1
Bm_v4_Chr3_scaffold_001,9083230,9088532,-,WBGene00225700,Bm5439.1
Bm_v4_Chr3_scaffold_001,9090010,9092800,+,WBGene00233991,Bm13730.1
Bm_v4_Chr3_scaffold_001,9094105,9098401,+,WBGene00268793,Bm17651.1
Bm_v4_Chr3_scaffold_001,9099926,9101914,+,WBGene00233197,Bm12936.1
Bm_v4_Chr3_scaffold_001,9103402,9108498,+,WBGene00233198,Bm12937a.1
Bm_v4_Chr3_scaffold_001,9105624,9108498,+,WBGene00233198,Bm12937b.1
Bm_v4_Chr3_scaffold_001,9115211,9117377,+,WBGene00223752,Bm3491.1
Bm_v4_Chr3_scaffold_001,9118855,9122475,+,WBGene00224779,Bm4518.1
Bm_v4_Chr3_scaffold_001,9120678,9123877,-,WBGene00233199,Bm12938.1
Bm_v4_Chr3_scaffold_001,9124261,9128057,-,WBGene00234216,Bm13955a.1
Bm_v4_Chr3_scaffold_001,9124261,9127938,-,WBGene00234216,Bm13955b.1
Bm_v4_Chr3_scaffold_001,9124261,9127405,-,WBGene00234216,Bm13955c.1
Bm_v4_Chr3_scaffold_001,9128076,9129747,+,WBGene00234153,Bm13892.1
Bm_v4_Chr3_scaffold_001,9130766,9135561,+,WBGene00224700,Bm4439a.1
Bm_v4_Chr3_scaffold_001,9130766,9135561,+,WBGene00224700,Bm4439b.1
Bm_v4_Chr3_scaffold_001,9136116,9154705,-,WBGene00233200,Bm12939a.1
Bm_v4_Chr3_scaffold_001,9136116,9154705,-,WBGene00233200,Bm12939b.1
Bm_v4_Chr3_scaffold_001,9161473,9162858,+,WBGene00226511,Bm6250a.1
Bm_v4_Chr3_scaffold_001,9161444,9162901,+,WBGene00226511,Bm6250b.1
Bm_v4_Chr3_scaffold_001,9161701,9162928,+,WBGene00226511,Bm6250b.2
Bm_v4_Chr3_scaffold_001,9163276,9171453,+,WBGene00223261,Bm3000.1
Bm_v4_Chr3_scaffold_001,9174226,9179925,-,WBGene00226890,Bm6629.1
Bm_v4_Chr3_scaffold_001,9182349,9185130,-,WBGene00234212,Bm13951a.1
Bm_v4_Chr3_scaffold_001,9182524,9184510,-,WBGene00234212,Bm13951b.1
Bm_v4_Chr3_scaffold_001,9185632,9191035,+,WBGene00227508,Bm7247a.1
Bm_v4_Chr3_scaffold_001,9185632,9191035,+,WBGene00227508,Bm7247b.1
Bm_v4_Chr3_scaffold_001,9186700,9191035,+,WBGene00227508,Bm7247c.1
Bm_v4_Chr3_scaffold_001,9185632,9188710,+,WBGene00227508,Bm7247d.1
Bm_v4_Chr3_scaffold_001,9185632,9188248,+,WBGene00227508,Bm7247e.1
Bm_v4_Chr3_scaffold_001,9185632,9188248,+,WBGene00227508,Bm7247f.1
Bm_v4_Chr3_scaffold_001,9191760,9193522,+,WBGene00233203,Bm12942.1
Bm_v4_Chr3_scaffold_001,9196243,9205945,-,WBGene00233204,Bm12943a.1
Bm_v4_Chr3_scaffold_001,9196243,9205945,-,WBGene00233204,Bm12943b.1
Bm_v4_Chr3_scaffold_001,9209053,9210876,-,WBGene00234329,Bm14068.1
Bm_v4_Chr3_scaffold_001,9211461,9212206,-,WBGene00224092,Bm3831.1
Bm_v4_Chr3_scaffold_001,9213133,9216075,+,WBGene00233207,Bm12946a.1
Bm_v4_Chr3_scaffold_001,9213133,9216075,+,WBGene00233207,Bm12946b.1
Bm_v4_Chr3_scaffold_001,9217181,9217599,-,WBGene00233487,Bm13226.1
