"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"WBGene00224142",633.596510037919,1.94806295846639,0.334534058690461,5.82321263817538,5.77270312526752e-09,2.7975809130367e-08,"yes"
"WBGene00229828",4148.6542172784,1.21787913626919,0.2091686180761,5.82247541467287,5.79823313923935e-09,2.80868300573914e-08,"yes"
"WBGene00225167",1406.6676213085,1.49510767045118,0.25680159729305,5.822034154815,5.81356645607304e-09,2.81483798358891e-08,"yes"
"WBGene00269031",149.210705360437,2.99704142135668,0.51483105064947,5.82140765902883,5.83540430453842e-09,2.82413537141505e-08,"yes"
"WBGene00268987",516.243737238746,3.71912566396763,0.639577405260924,5.81497350183965,6.06434916585735e-09,2.93361179738878e-08,"yes"
"WBGene00227966",1386.6752683213,1.38247030258969,0.237760214748048,5.8145569226318,6.07946962632206e-09,2.93959914467693e-08,"yes"
"WBGene00223702",310.429985580137,-3.99982795483696,0.687948827913814,-5.81413586671312,6.0947898397781e-09,2.94567763343357e-08,"yes"
"WBGene00225279",1016.97594926538,1.92373810741286,0.330982870432577,5.81219839231751,6.16577059893596e-09,2.97863985426505e-08,"yes"
"WBGene00229001",1905.50655370446,-1.38126018840786,0.237775122628685,-5.80910304298262,6.28084253378955e-09,3.03286289993488e-08,"yes"
"WBGene00223270",224.53991323892,-3.89264541630261,0.670153983218836,-5.80858357001137,6.30035793724507e-09,3.04091600439554e-08,"yes"
"WBGene00223618",774.994201813236,-1.65812994593356,0.285589063490074,-5.80599945134521,6.39831710661441e-09,3.08680629434369e-08,"yes"
"WBGene00226738",341.700607323556,-2.75204683953591,0.474043909140987,-5.80546819918619,6.41863869420846e-09,3.0946613016675e-08,"yes"
"WBGene00223367",165.032676047028,-3.32759232047919,0.573186896207823,-5.80542287776358,6.42037524368349e-09,3.0946613016675e-08,"yes"
"WBGene00227095",861.397358962278,1.87925350464439,0.323770599882214,5.80427470971129,6.46452154708512e-09,3.11453904572918e-08,"yes"
"WBGene00231263",1272.79229106513,1.38682547012082,0.238935201888658,5.80419067244462,6.46776429470152e-09,3.11470087270682e-08,"yes"
"WBGene00226872",6275.22402249438,1.27076263600051,0.219020521879358,5.80202542253313,6.55186249350003e-09,3.1533710307188e-08,"yes"
"WBGene00221585",574.56731610968,1.78976497214311,0.308475284737592,5.80197202400054,6.5539498697254e-09,3.1533710307188e-08,"yes"
"WBGene00222763",2372.3356307686,1.65505967019896,0.28526727493817,5.80178595865116,6.56122831508725e-09,3.15545607702692e-08,"yes"
"WBGene00222963",2918.4114938534,1.2603032253695,0.217249071900178,5.80119037723018,6.58457897657938e-09,3.1652653088402e-08,"yes"
"WBGene00222837",2651.77274322146,1.23664495791774,0.213210820716015,5.80010411181183,6.62737595289896e-09,3.18440956660594e-08,"yes"
"WBGene00220757",5758.97618732215,1.68858382195205,0.291180090710817,5.79910466347459,6.66699137545972e-09,3.20200863236445e-08,"yes"
"WBGene00222551",1152.49200772974,1.41648148273933,0.244359069930005,5.79672153419583,6.76238373615335e-09,3.24636835720802e-08,"yes"
"WBGene00229788",126.67518830884,2.98594672548985,0.515278874408998,5.79481689194922,6.8395763069185e-09,3.28195522295708e-08,"yes"
"WBGene00229149",391.30743183972,-2.06541850548449,0.356516467716313,-5.7933326859055,6.90032260373673e-09,3.30962205456755e-08,"yes"
"WBGene00222724",4816.60067216677,1.72019777186793,0.296984509549987,5.79221379079504,6.94646383680769e-09,3.33026219290355e-08,"yes"
"WBGene00223197",378.760109448886,-2.72718675779988,0.470848883733187,-5.7920637640192,6.95267344133844e-09,3.331748476026e-08,"yes"
"WBGene00226173",328.980497282628,-4.06794367756821,0.702465629644887,-5.79095048340608,6.99892105871737e-09,3.35241122682864e-08,"yes"
"WBGene00233119",5350.31824210343,1.45594871736801,0.251442332673072,5.79038820508023,7.0223926515832e-09,3.36215090534915e-08,"yes"
"WBGene00233185",111.696562613085,-3.88765594216029,0.671436530813638,-5.79005723362904,7.036244406112e-09,3.36727819613622e-08,"yes"
"WBGene00223789",1600.0192507305,1.30733814232023,0.225907649231954,5.78704681654184,7.16346189364937e-09,3.42662920493094e-08,"yes"
"WBGene00223074",1474.63549782579,-1.54204307014952,0.26646948947526,-5.7869404605614,7.16799706700023e-09,3.4272685663948e-08,"yes"
"WBGene00223838",382.968385964111,-2.21009856802861,0.382011241569577,-5.78542809093244,7.23278964467573e-09,3.45670566648976e-08,"yes"
"WBGene00224904",4402.33571691145,1.38046581861709,0.238669938051841,5.78399537824176,7.29469470760361e-09,3.48473712848741e-08,"yes"
"WBGene00226604",1002.79163785679,1.49333634793515,0.258222585898017,5.78313605969749,7.33207126407878e-09,3.50103135448325e-08,"yes"
"WBGene00226715",460.277346764673,-2.23554398363157,0.386568544192386,-5.78304680299852,7.3359641954537e-09,3.50132990442256e-08,"yes"
"WBGene00222916",520.655023662918,1.84890464653442,0.319716999464243,5.78294131883092,7.34056747934212e-09,3.50196707663183e-08,"yes"
"WBGene00220531",84.589476721234,-7.31581418113074,1.26601792494365,-5.77860236967526,7.53237081326644e-09,3.59187152933467e-08,"yes"
"WBGene00227487",1052.83424709737,1.66181065555264,0.287601832582106,5.77816434837293,7.55200220466415e-09,3.59963094408258e-08,"yes"
"WBGene00234013",752.295975299488,1.58470780564525,0.274292693075699,5.77743354325485,7.58486648699831e-09,3.61368805727821e-08,"yes"
"WBGene00225359",2866.24933440235,2.16357811490242,0.374503245944097,5.77719455928396,7.59564373171998e-09,3.61721433712798e-08,"yes"
"WBGene00226149",4645.53718952662,1.41631516289075,0.245191461412336,5.77636413084121,7.63320870664801e-09,3.63348872908634e-08,"yes"
"WBGene00231178",593.785202204543,1.65349462571882,0.286259819789687,5.77620228690714,7.64055082854069e-09,3.63536865576436e-08,"yes"
"WBGene00233958",2313.87056983518,1.33730791735496,0.231524949846732,5.77608555034888,7.64585089678421e-09,3.63627573719675e-08,"yes"
"WBGene00222330",1469.67354778121,1.36791770392194,0.236837999977688,5.77575264126031,7.66098526350416e-09,3.64185701412809e-08,"yes"
"WBGene00268930",116.020008290499,3.38982846510289,0.587362618421022,5.77127035121097,7.86761286368527e-09,3.73842447159147e-08,"yes"
"WBGene00227196",1733.73605256572,2.75204528141077,0.477129138128085,5.76792541366859,8.02533071661211e-09,3.81167635764622e-08,"yes"
"WBGene00224414",716.122894317726,1.87215956013892,0.324596457358914,5.76765247338737,8.03833498548078e-09,3.81616124809156e-08,"yes"
"WBGene00228022",106.254567545286,-6.59882500980517,1.14487276907869,-5.76380641415328,8.22377387596374e-09,3.90246842696862e-08,"yes"
"WBGene00226659",354.869950817516,-2.19130768634987,0.380298139975898,-5.76207836958854,8.30844007422175e-09,3.94090019456777e-08,"yes"
"WBGene00227934",309.268804825219,2.4146221133453,0.41938760172202,5.75749522263122,8.53711845069699e-09,4.04757629200081e-08,"yes"
"WBGene00232628",146.838154687867,-3.57234267094563,0.62051596158095,-5.75705202142427,8.55955392875236e-09,4.05641841426721e-08,"yes"
"WBGene00233207",6895.32373615698,1.76569381781739,0.306966025202496,5.75208222686082,8.81509027248209e-09,4.17567162995781e-08,"yes"
"WBGene00220896",1997.67031735534,1.60517735152953,0.279064413130797,5.7519958690583,8.81959551521513e-09,4.17595960872869e-08,"yes"
"WBGene00234337",634.258796465834,1.69065431938321,0.294164787769326,5.74730351720058,9.06778736064866e-09,4.29157869122573e-08,"yes"
"WBGene00234086",4051.08114727371,1.22353848092488,0.212926359873454,5.74629877508849,9.12180685718811e-09,4.31523887305831e-08,"yes"
"WBGene00226123",339.60320476186,-2.67307711789838,0.465258108151837,-5.74536385516579,9.17235329638556e-09,4.33723590338797e-08,"yes"
"WBGene00225165",354.448306491382,-2.02349250192481,0.352222758251936,-5.74492265056154,9.19630148502389e-09,4.34664183555496e-08,"yes"
"WBGene00226871",471.915740840117,-3.16887544983882,0.55172041259231,-5.74362553480588,9.26706032331752e-09,4.37815482206116e-08,"yes"
"WBGene00223163",779.635944886692,-2.48011110587795,0.431895481700468,-5.74238724636156,9.33510370487202e-09,4.40835769932586e-08,"yes"
"WBGene00225374",4993.36816930805,1.16602740369156,0.203087381286097,5.74150592866691,9.38382728482432e-09,4.42941450911421e-08,"yes"
"WBGene00230165",190.401699978103,3.89494968577058,0.678405130362137,5.74133288716646,9.39342286207385e-09,4.43199145605994e-08,"yes"
"WBGene00231627",13224.3936561997,1.50170365067012,0.261578787533028,5.74092289681752,9.41619592332442e-09,4.44078077986009e-08,"yes"
"WBGene00222440",441.275939268219,-2.12453241558615,0.370080715590741,-5.74072716054623,9.42708708331181e-09,4.44396120095407e-08,"yes"
"WBGene00226416",146.960897255507,-5.17996587884979,0.902346651807256,-5.74054978591116,9.43696714035318e-09,4.44666239704856e-08,"yes"
"WBGene00226022",1384.76096204837,-2.2798555790711,0.397288771919003,-5.73853514172785,9.54989493568453e-09,4.49789557080702e-08,"yes"
"WBGene00225232",559.31683708909,2.26864587744609,0.395365635659805,5.73809575953679,9.57469774649009e-09,4.50759606123204e-08,"yes"
"WBGene00232327",1367.37556190346,-1.32627676389755,0.231299853072321,-5.73401472712072,9.80808094819663e-09,4.61544081510439e-08,"yes"
"WBGene00225537",727.999571635022,-1.74634804334044,0.304572551878269,-5.73376698776987,9.82242512831304e-09,4.6201617756749e-08,"yes"
"WBGene00222110",183.876646034537,-3.75987954440434,0.655816702699873,-5.7331256263002,9.85965493468419e-09,4.63563855309965e-08,"yes"
"WBGene00221140",477.127617919607,-2.05098243060774,0.357851758440473,-5.7313744650745,9.96200637528761e-09,4.681706066281e-08,"yes"
"WBGene00226348",212.528090144369,-5.18535996021763,0.904906834801307,-5.73026941647114,1.00271246589611e-08,4.7102429075304e-08,"yes"
"WBGene00229239",142.9064937517,-3.11016564982077,0.542970159740342,-5.72805999377223,1.01585643478882e-08,4.76780626314595e-08,"yes"
"WBGene00226467",490.632070053446,-1.72982357932094,0.301987915156379,-5.72812186350298,1.01548609993353e-08,4.76780626314595e-08,"yes"
"WBGene00222743",1480.20347933481,1.69078259087219,0.295233862057586,5.72692637317597,1.02266525314444e-08,4.79766120290834e-08,"yes"
"WBGene00225235",511.070424680366,-2.9696808749994,0.518726132438184,-5.72494942763133,1.03464557127319e-08,4.85174061102504e-08,"yes"
"WBGene00228686",2621.64532502797,1.50445689980499,0.262862129022506,5.72336876901801,1.04432241329694e-08,4.89497579110967e-08,"yes"
"WBGene00228698",467.022489468067,-1.73548754345824,0.303305571661738,-5.72191118662913,1.05332369707404e-08,4.93500805166086e-08,"yes"
"WBGene00224064",513.730225913642,-1.70090276204647,0.29744228639669,-5.71842955704702,1.07513070376084e-08,5.03497617604783e-08,"yes"
"WBGene00229598",3470.55934403857,1.25686030924075,0.219827312315787,5.71748931468187,1.0810947127374e-08,5.06069455962485e-08,"yes"
"WBGene00268977",1277.91866866581,2.5796930751062,0.451285470226377,5.71632202962828,1.08854361402416e-08,5.09333835120913e-08,"yes"
"WBGene00225498",1275.93806234289,1.55452143519999,0.271995259926571,5.7152519335067,1.09541612110071e-08,5.12325785141604e-08,"yes"
"WBGene00229761",359.355350592116,-2.0690640243635,0.362085711071176,-5.71429349764311,1.10160729291027e-08,5.14996603121009e-08,"yes"
"WBGene00255411",1119.90458492124,1.61532020835957,0.282729641688127,5.71330334773102,1.10803903578792e-08,5.17777508437311e-08,"yes"
"WBGene00231350",83.5445740801651,-6.19281759210758,1.08397605757875,-5.71305754293164,1.10964136209303e-08,5.18300226452782e-08,"yes"
"WBGene00220568",210.781585449161,-2.95897772062218,0.517950609095124,-5.7128569185228,1.11095084005127e-08,5.18459854144137e-08,"yes"
"WBGene00224686",15993.0940654037,1.55232549045526,0.271721628079028,5.71292576682109,1.11050129720928e-08,5.18459854144137e-08,"yes"
"WBGene00225299",495.446975910218,-1.92552062063023,0.337084741922677,-5.71227463351611,1.11475993157935e-08,5.20010999863852e-08,"yes"
"WBGene00225639",4161.6912667899,1.24227533546096,0.217481843356811,5.71208757607793,1.1159862829518e-08,5.20356528365036e-08,"yes"
"WBGene00224237",521.991594966339,2.06479819141117,0.361532164327323,5.71124341108901,1.12153696968594e-08,5.22717208794471e-08,"yes"
"WBGene00224499",1461.77016438381,1.37941288434218,0.241557657387668,5.71049123120286,1.12650541801224e-08,5.24804589304398e-08,"yes"
"WBGene00234250",1272.60927032921,1.33807410174966,0.234343306555108,5.70988828919253,1.13050352927721e-08,5.26438301443084e-08,"yes"
"WBGene00229715",2231.84125812512,-2.07393026155632,0.363291987992219,-5.70871456047837,1.1383261172423e-08,5.29850753529591e-08,"yes"
"WBGene00225980",7544.91421538123,1.17992654546188,0.20674564002488,5.70714112916668,1.14889518174969e-08,5.34538075225704e-08,"yes"
"WBGene00224899",251.520792332309,-2.97879763118611,0.521988239570882,-5.7066374400215,1.1522986707944e-08,5.35888900067797e-08,"yes"
"WBGene00223825",2884.5956165897,1.43520573156693,0.2515194615318,5.70614187397773,1.15565683214986e-08,5.37217481843199e-08,"yes"
"WBGene00234033",1560.75254502854,1.55783155462794,0.27303810257815,5.70554636850384,1.15970480648372e-08,5.38865438051737e-08,"yes"
"WBGene00225394",157.490017796853,-3.31332347603303,0.580776876832504,-5.70498518140657,1.1635321084271e-08,5.40409472986405e-08,"yes"
"WBGene00226318",255.163430731331,2.70384898017499,0.474184526549383,5.70210293416945,1.18338328296754e-08,5.49391329159322e-08,"yes"
"WBGene00269368",3368.65933639978,1.47299309946382,0.258403097716389,5.70036935501644,1.19548121696444e-08,5.54767485481767e-08,"yes"
"WBGene00230019",2279.80169298161,1.61234411845135,0.282903531587583,5.69927179559507,1.20320267092708e-08,5.58108944544747e-08,"yes"
"WBGene00230029",413.935639895509,-1.80867277044858,0.317372274464642,-5.69889973375756,1.20583114923249e-08,5.5884432370355e-08,"yes"
"WBGene00226035",1370.95150894055,1.59875052853966,0.280533579757575,5.69896313276019,1.2053828648623e-08,5.5884432370355e-08,"yes"
"WBGene00224476",939.544516061031,1.41660279658981,0.248581342761963,5.6987494751218,1.20689425144935e-08,5.59095196899254e-08,"yes"
"WBGene00222681",510.811879470242,-2.9015224924678,0.509259718721475,-5.69752993571184,1.21555643250477e-08,5.62864614273492e-08,"yes"
"WBGene00227197",301.356461324106,-2.31201425181414,0.405846591594191,-5.69676892623983,1.22099233118013e-08,5.65137487196331e-08,"yes"
"WBGene00226851",335.890653355772,3.22085094172519,0.565450721837018,5.69607715993606,1.22595411433798e-08,5.67189047285468e-08,"yes"
"WBGene00233724",210.038917581204,2.31754769353627,0.406889644316147,5.69576475073808,1.22820132633612e-08,5.67983479140766e-08,"yes"
"WBGene00225871",836.124217349028,-7.57089674886483,1.33065403635238,-5.6896056691177,1.2733307417832e-08,5.88599607342838e-08,"yes"
"WBGene00222029",8215.08957835327,1.20155623625152,0.211232233503282,5.68831856920575,1.28296319669725e-08,5.92796492135015e-08,"yes"
"WBGene00228240",153.322606156618,-3.55057178192962,0.62435155202723,-5.68681501695821,1.29430522114074e-08,5.9754604915859e-08,"yes"
"WBGene00225449",325.905201614096,-2.65133361305639,0.466225266817991,-5.6868080770308,1.29435779757078e-08,5.9754604915859e-08,"yes"
"WBGene00232223",3505.9109964719,1.45241677059635,0.255459743530642,5.68550156092257,1.30429293235297e-08,6.01873332048325e-08,"yes"
"WBGene00226441",749.934216885473,2.03703338054328,0.358343010317097,5.68459080237316,1.31126239393671e-08,6.04828951830902e-08,"yes"
"WBGene00227777",9616.24266565752,1.26123230571458,0.221921548341384,5.68323497713895,1.32170473939472e-08,6.09383230749329e-08,"yes"
"WBGene00235048",4865.87576138712,1.3136951524787,0.231160403641722,5.68304576295349,1.32316844536596e-08,6.09795694283708e-08,"yes"
"WBGene00222680",514.953115797158,1.99330604708402,0.350836309633952,5.68158423842663,1.33452755894168e-08,6.14766242220984e-08,"yes"
"WBGene00227032",422.33547671355,-1.9236197149059,0.338579602860353,-5.68144004734774,1.33565334710643e-08,6.15020438944795e-08,"yes"
"WBGene00222706",314.58476752963,-3.34311678497955,0.588603331426568,-5.6797449258009,1.34895757781582e-08,6.20879744256722e-08,"yes"
"WBGene00226884",167.980087002915,-3.75368405855059,0.661085300956902,-5.67806310791851,1.36228458963094e-08,6.26744498836218e-08,"yes"
"WBGene00222559",107.866930192485,-3.99556160678546,0.703821355339848,-5.67695421071183,1.37114155960974e-08,6.30548575588769e-08,"yes"
"WBGene00223675",863.439754176357,-1.5237086221652,0.268409994572255,-5.67679539874593,1.37241459137053e-08,6.30863249529612e-08,"yes"
"WBGene00227480",426.627992356658,-1.82812149225843,0.322052602980137,-5.67646861208938,1.37503771627931e-08,6.31797990134342e-08,"yes"
"WBGene00229424",1586.0552392941,-1.81416757388625,0.31975948789638,-5.67353790131831,1.39878135271155e-08,6.42432155778149e-08,"yes"
"WBGene00228110",185.633448658635,-2.98552934542237,0.526236530408135,-5.67336012022365,1.40023441797896e-08,6.42823984089313e-08,"yes"
"WBGene00229022",211.456359617253,-2.75970250235537,0.486474008174499,-5.67286731866969,1.40426992260663e-08,6.44400523371737e-08,"yes"
"WBGene00225353",3364.90451695349,1.20480315027008,0.212401130741959,5.67230101865025,1.40892125149458e-08,6.46258185349506e-08,"yes"
"WBGene00222650",314.567783033374,-3.07895546170714,0.542854938051139,-5.67178309689999,1.4131883243479e-08,6.47938078536062e-08,"yes"
"WBGene00234605",161.880698894274,-2.81981290312344,0.497245614182904,-5.67086530819799,1.42078069053095e-08,6.51140508940937e-08,"yes"
"WBGene00228538",114.330463968169,-6.66533222439182,1.17587017612173,-5.66842527325211,1.44115899069979e-08,6.60197459826773e-08,"yes"
"WBGene00223257",267.801541986981,-2.65373656219974,0.468237228426896,-5.66750442102888,1.44892317985957e-08,6.63470592828858e-08,"yes"
"WBGene00225839",15814.9669766452,1.23920496520206,0.218765969342162,5.66452345823439,1.47433692714423e-08,6.7481931543573e-08,"yes"
"WBGene00230006",324.330361861127,-2.67335820322502,0.471994623603347,-5.66395901465107,1.47919752074377e-08,6.76754971595622e-08,"yes"
"WBGene00229133",833.838930581371,1.5337009136622,0.270807537172673,5.66343510847072,1.48372296109832e-08,6.78535703293579e-08,"yes"
"WBGene00222214",5267.46430351823,1.17557291753342,0.207618041707597,5.66219056814464,1.49452714028685e-08,6.83185081406724e-08,"yes"
"WBGene00230331",358.85436529307,-5.02490094089228,0.887519771321439,-5.66173408555242,1.49850910861888e-08,6.8471322383161e-08,"yes"
"WBGene00222057",168.506446662833,-2.93574964497647,0.518790763389289,-5.65883175289602,1.5240687270339e-08,6.96095328651673e-08,"yes"
"WBGene00225952",152.009485102389,-3.63324332607503,0.642062117330952,-5.65871000329126,1.52515012727581e-08,6.96292442000864e-08,"yes"
"WBGene00221977",4306.26922978813,1.40999419656377,0.249203557916044,5.65800186945481,1.5314546793215e-08,6.9887295097657e-08,"yes"
"WBGene00221117",661.591423969308,1.94059216316161,0.343000667332343,5.65769209213029,1.53422059497474e-08,6.99837108350548e-08,"yes"
"WBGene00223897",200.912063384873,-2.75540660698792,0.487032009813058,-5.65754724837399,1.53551552879719e-08,7.00129740045188e-08,"yes"
"WBGene00225391",261.512889029007,-2.11727327694889,0.374282307235059,-5.65688849304648,1.54141834666569e-08,7.02522228180472e-08,"yes"
"WBGene00230336",213.747029798968,-3.782697241398,0.668987959188116,-5.65435773461257,1.56430102664425e-08,7.12648193048177e-08,"yes"
"WBGene00227081",545.537700845469,2.06044035571294,0.364446394168784,5.65361707148269,1.57106015506327e-08,7.15423270782107e-08,"yes"
"WBGene00223057",397.518564985914,-2.03685426096455,0.360290388384453,-5.65336830132449,1.57333673394425e-08,7.16155611903682e-08,"yes"
"WBGene00230099",259.159011980278,-3.52723326345702,0.623957762978858,-5.65300004701847,1.57671263538486e-08,7.17387511174048e-08,"yes"
"WBGene00234314",3262.78016031106,1.32686642140807,0.234729603212081,5.65274427788823,1.57906148940154e-08,7.18151267357279e-08,"yes"
"WBGene00233006",787.818950184917,-1.57537419818341,0.278802548324392,-5.65050143067714,1.59980475341336e-08,7.2727653512194e-08,"yes"
"WBGene00227674",191.935608987255,-3.85063613684527,0.681680552060954,-5.64873990493565,1.61628177659148e-08,7.34455438345111e-08,"yes"
"WBGene00227509",1026.02283965812,-1.94815346116324,0.345048252946305,-5.64603195213514,1.64193342519836e-08,7.45795534167038e-08,"yes"
"WBGene00225979",561.650328996913,1.82794979676257,0.323883453486861,5.64385051808991,1.66288465228297e-08,7.54991908864916e-08,"yes"
"WBGene00229096",157.45231819007,-3.80374391509435,0.674310405634125,-5.64093907392293,1.69125203532695e-08,7.67546190534871e-08,"yes"
"WBGene00225853",264.71555987357,2.09351825870932,0.371221629807904,5.63953738307936,1.70507633002776e-08,7.73492501111236e-08,"yes"
"WBGene00231145",2136.67116111193,1.4662310827087,0.259995979117851,5.63943753162464,1.70606529967631e-08,7.73613613458807e-08,"yes"
"WBGene00220763",205.400451250984,2.42939906063298,0.430883309475986,5.63818325566489,1.71853570875102e-08,7.78938668327715e-08,"yes"
"WBGene00231817",1348.19460423145,1.44683870552966,0.256713478939219,5.63600599200409,1.74039326003185e-08,7.88512210623309e-08,"yes"
"WBGene00232912",1208.89737841473,-1.4651816950001,0.260038187806199,-5.63448663967796,1.75580571539407e-08,7.95158843636832e-08,"yes"
"WBGene00230408",205.828889042086,-4.99089279882569,0.885956621611683,-5.63333765681048,1.76754904190993e-08,8.00138909339455e-08,"yes"
"WBGene00230176",360.656744196887,-1.9026863515121,0.337930475830446,-5.63040769506318,1.79784138045911e-08,8.13508040186627e-08,"yes"
"WBGene00229308",5427.60345436985,1.15572225215387,0.205276761852742,5.63006860456488,1.80137955340157e-08,8.14764960519113e-08,"yes"
"WBGene00222243",3540.50193285781,2.01813109616778,0.358546657221023,5.6286428991129,1.81632991737177e-08,8.21180382474197e-08,"yes"
"WBGene00222932",99.5850894200988,-3.57633258245009,0.635464811198328,-5.62790026989225,1.82416499820654e-08,8.24374861062128e-08,"yes"
"WBGene00224066",3586.88069198017,1.28325789197729,0.228077942706713,5.62640068017205,1.84008653297877e-08,8.3086924571713e-08,"yes"
"WBGene00269119",69.728977636085,-4.41085883811252,0.78394792102253,-5.62646920774953,1.83935602470073e-08,8.3086924571713e-08,"yes"
"WBGene00231761",2935.21450580712,-1.53292463219561,0.272506777025601,-5.625271594811,1.85216329106805e-08,8.35970078508599e-08,"yes"
"WBGene00234208",437.963851818889,-3.24897407399667,0.577616124502212,-5.6247980902483,1.85725079568068e-08,8.37913358977622e-08,"yes"
"WBGene00225555",194.133321111078,-2.53305319369319,0.450409585030811,-5.62388829607148,1.86706406405989e-08,8.41986171986604e-08,"yes"
"WBGene00233761",335.633369671563,1.93423897672404,0.343944777415845,5.62369049838909,1.86920421267353e-08,8.42596682322125e-08,"yes"
"WBGene00228252",6120.23702356626,1.73561123524454,0.308667448550496,5.62291632433214,1.87760361857226e-08,8.46027029983255e-08,"yes"
"WBGene00226541",191.168134232093,-3.54665941895273,0.630837374120978,-5.62214536495198,1.88600456196806e-08,8.49455186275233e-08,"yes"
"WBGene00231322",139.129771466493,-4.61788328627123,0.821407454390129,-5.62191548371067,1.88851657382092e-08,8.50229205398789e-08,"yes"
"WBGene00227875",373.293804196554,2.52782193834411,0.449675713583178,5.62143309497751,1.89379840995872e-08,8.52042842707355e-08,"yes"
"WBGene00230569",191.682328690211,-2.94013733764139,0.52302559876032,-5.6214023646455,1.89413537221551e-08,8.52042842707355e-08,"yes"
"WBGene00234081",1160.325817602,-1.4318335653614,0.254733376694464,-5.62091071041228,1.89953435035483e-08,8.54112906590517e-08,"yes"
"WBGene00234252",1528.99755319463,1.54580665115027,0.275055815154092,5.6199744414939,1.90985710446911e-08,8.58394248086682e-08,"yes"
"WBGene00223177",1130.38139218764,1.60257353632621,0.285166549320224,5.6197809320427,1.9119974085388e-08,8.58995900733468e-08,"yes"
"WBGene00234326",7276.59405208622,1.53070114259745,0.272459738047905,5.61808197264107,1.93088893870224e-08,8.67119655414689e-08,"yes"
"WBGene00231044",231.93532895755,-3.18286334137201,0.566665840128305,-5.61682585393068,1.9449727181925e-08,8.73078453097303e-08,"yes"
"WBGene00222459",5561.55253275951,1.68413714484133,0.30003324198517,5.61316850659026,1.98654974826107e-08,8.91368532354159e-08,"yes"
"WBGene00228369",254.635034795342,-2.40772529978548,0.429108388346788,-5.61099564858576,2.01165824040589e-08,9.02256929508126e-08,"yes"
"WBGene00229242",144.229236447733,-5.03939711457388,0.89887868068639,-5.60631509329575,2.06679553898738e-08,9.26598920512542e-08,"yes"
"WBGene00224882",713.056851453522,-1.85084898836852,0.330278015563074,-5.60391216234331,2.09566939476604e-08,9.39150881008704e-08,"yes"
"WBGene00224160",148.749292053675,-2.90191074846487,0.517946490388531,-5.60272306563568,2.11010216007005e-08,9.45223438342416e-08,"yes"
"WBGene00221857",126.010543135992,-5.74266379844263,1.02512602497412,-5.60191006621613,2.12002550338595e-08,9.49271762172188e-08,"yes"
"WBGene00224116",468.199318344429,-2.23844020564483,0.399608780892485,-5.60157912607802,2.12407786772473e-08,9.50688987162508e-08,"yes"
"WBGene00220768",1678.47885371022,-1.72409146989023,0.307877007514553,-5.59993577892865,2.14431230349915e-08,9.59344732024774e-08,"yes"
"WBGene00223384",1220.94388831421,3.05589543245715,0.545834319646469,5.59857693528033,2.16118488536466e-08,9.66489818308946e-08,"yes"
"WBGene00224065",504.745504071438,-2.26436221348698,0.404518489017156,-5.59767297407992,2.17248056230378e-08,9.71135971008969e-08,"yes"
"WBGene00232872",799.208077275141,-1.57848988504375,0.282020144006945,-5.5970820474614,2.17989559139855e-08,9.74044256123247e-08,"yes"
"WBGene00222633",489.890755674658,-2.04178748507039,0.364822062453082,-5.59666669099262,2.18512223906142e-08,9.75972688267741e-08,"yes"
"WBGene00224770",495.95220623922,1.75512376459299,0.313684784360944,5.59518297378886,2.20389215496278e-08,9.8394601835109e-08,"yes"
"WBGene00225250",208.218952876711,3.9889036578388,0.712940394313315,5.59500301800237,2.2061793187451e-08,9.84556909635725e-08,"yes"
"WBGene00222066",1967.1724103549,1.66500856740117,0.297593114589377,5.59491629938607,2.20728229908103e-08,9.84639043907293e-08,"yes"
"WBGene00224312",1507.03918289368,1.31183401201092,0.234473105854425,5.59481654508122,2.20855174331647e-08,9.84795336231208e-08,"yes"
"WBGene00235502",1664.72910325719,1.82553078025808,0.326323672077048,5.59423338380139,2.2159870775922e-08,9.87699731131467e-08,"yes"
"WBGene00228388",907.820997133517,1.67144889777511,0.2987901160265,5.59405685838304,2.21824257203284e-08,9.88293935938955e-08,"yes"
"WBGene00226437",1924.11614984425,-1.65399260741749,0.295728644553254,-5.5929401425287,2.23256276064392e-08,9.94260597684937e-08,"yes"
"WBGene00235071",1610.89172374373,-8.45010499125022,1.51146740351755,-5.59066306794627,2.26204136946641e-08,1.00697022325852e-07,"yes"
"WBGene00227465",1737.78744454661,1.5739462552107,0.281559192717354,5.59010785625715,2.26928613459116e-08,1.00977578621862e-07,"yes"
"WBGene00268794",353.202800864739,2.05447794110558,0.367563988810989,5.58944293686521,2.27799207845989e-08,1.01322893817757e-07,"yes"
"WBGene00230978",99.2176615945535,-4.901067819499,0.877451491559012,-5.58557124427588,2.32933270071787e-08,1.03563485013245e-07,"yes"
"WBGene00230840",1847.67030729108,1.49429507680118,0.267610808720827,5.58383678127155,2.35269518682681e-08,1.04558809319159e-07,"yes"
"WBGene00231254",192.678614023221,-2.96198833967316,0.530610856202813,-5.58222340355022,2.37463076959048e-08,1.05489919967504e-07,"yes"
"WBGene00235136",1006.90942295866,1.97241000390678,0.353352291690206,5.58199295799687,2.37778007817448e-08,1.05586048643347e-07,"yes"
"WBGene00224721",259.087369101191,-2.24233106892111,0.401752058633621,-5.5813804079745,2.38617101419875e-08,1.0591475732038e-07,"yes"
