"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","protein_id","gene_name","TM_count","TM","prot.int.t20","prot.int.only","S07","S08","S09","S10","S11","S12","tm.int","mean.int.tpm","mean.nint.tpm","hid.ant"
"WBGene00227368",46.9844539943447,2.4678848044411,0.556270170160814,4.43648596818997,9.14392925271481e-06,4.83678231770226e-05,"yes","Bm7107","pqn-89","1","yes","no","no",60.180193308062,14.930836668111,28.1797219172779,11.9117978263696,52.6651956573195,9.83602717273152,"yes",47.0083702942198,12.2262205557374,"no"
"WBGene00232401",1176.55527120877,-1.17078202367633,0.26401202907928,-4.43457833250755,9.22526730225499e-06,4.87347778496557e-05,"yes","Bm12140","mxt-1","0","no","no","no",208.502828784516,448.368128423322,178.365735148401,746.24536561895,194.409093417659,827.88495242921,"no",193.759219116858,674.166148823827,"no"
"WBGene00231467",749.960361692542,1.20453533298585,0.271620395066968,4.43462771891218,9.22315286837666e-06,4.87347778496557e-05,"yes","Bm11206a","Bm11206a","0","no","no","no",105.155005780296,42.0819340636799,78.4573542271405,78.5466376046778,90.2710627483016,60.8216694662492,"no",91.2944742519128,60.4834137115357,"no"
"WBGene00223942",22.8025900425448,-5.06344847798086,1.1419097901241,-4.43419307004153,9.24177786924995e-06,4.87903580835451e-05,"yes","Bm3681a","zag-1","0","no","no","no",0,12.5486306421868,0.837932238046316,17.960085047642,0.286437341605025,19.9494865183649,"no",0.37478985988378,16.8194007360646,"no"
"WBGene00222279",30.8768886060469,-3.8014263525422,0.857818528839232,-4.43150412906812,9.35780208161475e-06,4.93708910342187e-05,"yes","Bm2018","prk-1","2","yes","no","no",3.1572178421876,19.6990186183694,0,26.4540559863713,0.947093176184227,22.1906544739061,"no",1.36810367279061,22.7812430262156,"no"
"WBGene00229062",20.3706308800806,-4.95998882081385,1.11974374205441,-4.42957494159663,9.44189990810183e-06,4.9782340874691e-05,"yes","Bm8801a","Bm8801a","1","yes","no","no",2.75151874875927,50.8108546362653,2.26353622010789,87.4813339625503,0,108.07555871216,"no",1.67168498962239,82.1225824369919,"no"
"WBGene00231501",130.767883440064,-1.63663730481733,0.36961772344067,-4.42791890384022,9.51466596063034e-06,5.01335503979914e-05,"yes","Bm11240a","panl-2","0","no","no","no",20.8196110652075,46.161137352507,17.0535169594401,115.782745105506,15.4122140493268,104.334152800018,"no",17.7617806913248,88.7593450860104,"no"
"WBGene00228919",13.0117993960587,-6.67282996689151,1.50718669224843,-4.42734135141343,9.54016929318339e-06,5.02354357222184e-05,"yes","Bm8658","Bm8658","0","no","no","no",0,6.5991700271849,0,7.09078813634294,0,9.03977430469723,"no",0,7.57657748940836,"no"
"WBGene00228666",94.6763713634131,-2.34749039959526,0.530245978380031,-4.42717247336254,9.5476388743314e-06,5.02422908722891e-05,"yes","Bm8405","Bm8405","0","no","no","no",10.5980536317629,26.4523186510267,6.20344081327555,53.1415385997686,4.02392206923273,88.1388952696868,"no",6.94180550475706,55.9109175068274,"no"
"WBGene00222502",18.4286729445292,-6.22766867371277,1.40729868685796,-4.42526432510011,9.63242658768909e-06,5.06557436948453e-05,"yes","Bm2241","Bm2241","1","yes","no","no",0.407695435736818,12.4387183269077,0,22.5510729203881,0,34.8150875331147,"no",0.135898478578939,23.2682929268035,"no"
"WBGene00230752",16.3800133537089,-6.43540033997491,1.45466107755656,-4.42398606745198,9.68962718521323e-06,5.09236793875787e-05,"yes","Bm10491","Bm10491","1","yes","no","no",0,17.1319031364698,0,94.799512855143,0,336.160402535956,"no",0,149.363939509189,"no"
"WBGene00233167",25.163281995533,-4.27602532159187,0.966788823923628,-4.42291554864898,9.73778122139348e-06,5.11437561763194e-05,"yes","Bm12906","Bm12906","0","no","no","no",3.48229163923456,42.4377755274416,0,43.2528103256509,1.26321124476701,17.7595692489414,"no",1.58183429466719,34.4833850340113,"no"
"WBGene00232359",13.9405037880301,-6.61236553493771,1.49638405846502,-4.41889600302252,9.92063679352601e-06,5.20370298261834e-05,"yes","Bm12098a","Bm12098a","0","no","no","no",0,26.6667541108804,0,27.2346543520503,0,94.8574293197995,"no",0,49.5862792609101,"no"
"WBGene00227357",115.196967296791,-1.62259708109462,0.367192683797945,-4.4189254108001,9.91928715446833e-06,5.20370298261834e-05,"yes","Bm7096","smg-3","3","yes","no","no",12.735683721862,32.0418331902267,10.9082050187173,70.8462141886138,11.3142009675641,66.4528197142461,"no",11.6526965693811,56.4469556976955,"no"
"WBGene00233068",25.8595842715344,-5.41279715681934,1.22506090547259,-4.4183902470802,9.94387539647249e-06,5.21253597037741e-05,"yes","Bm12807","Bm12807","0","no","no","no",0,88.5874850258752,0,113.672538014459,6.22188972310412,101.736081166966,"no",2.07396324103471,101.332034735767,"no"
"WBGene00233982",260.205841944903,1.31569653426235,0.297864355237487,4.41709963319831,1.00034127136239e-05,5.2403729881145e-05,"yes","Bm13721a","rps-14","0","no","no","no",419.196669502526,155.588767688483,493.90994772698,412.832842819289,414.81423278287,284.985239463538,"no",442.640283337459,284.468949990436,"no"
"WBGene00233869",12.7705503683113,-6.66975675227997,1.51094642137243,-4.41429071073326,1.01341701931677e-05,5.30545953686015e-05,"yes","Bm13608","Bm13608","1","yes","no","no",0,65.671422704515,0,179.976233134646,0,89.3257670071116,"no",0,111.657807615424,"no"
"WBGene00232295",29.2747677319121,-2.98815831424726,0.677044697449887,-4.41353181776958,1.01697763579225e-05,5.32068068154376e-05,"yes","Bm12034a","rin-1","0","no","no","no",0.584500408345654,4.40607419614859,0.595182014454632,10.0189548085648,0.720339217201113,7.74725178429121,"no",0.633340546667133,7.39076026300155,"no"
"WBGene00225707",97.241648664038,1.80041820927831,0.40796620343378,4.41315529111115,1.01874867611766e-05,5.3265254914342e-05,"yes","Bm5446","Bm5446","1","yes","no","no",170.336312775771,43.7892480182103,162.893370753917,132.400579550597,232.280605240732,84.8855181803846,"yes",188.50342959014,87.0251152497306,"no"
"WBGene00224786",179.335931640077,-2.04724821206002,0.463914099773052,-4.41298984674435,1.01952779556642e-05,5.32717987343429e-05,"yes","Bm4525","pdxk-1","0","no","no","no",39.1410931628503,89.4741977148953,51.5295597876361,324.107799412048,36.2716923084262,583.636459108982,"no",42.3141150863042,332.406152078642,"no"
"WBGene00230470",12.6518818666138,-6.67619958491162,1.51307632792283,-4.41233496401123,1.02261739236876e-05,5.33989825527942e-05,"yes","Bm10209","Bm10209","0","no","no","no",0,73.7901425443588,0,182.015988115687,0,119.849164437185,"no",0,125.218431699077,"no"
"WBGene00229549",108.076953805844,-8.4355201868424,1.91198434171644,-4.41191907422714,1.02458411168542e-05,5.34674066226102e-05,"yes","Bm9288","Bm9288","0","no","no","no",0,132.527689540271,3.07447373740897,180.999257735304,0,284.362830521156,"no",1.02482457913632,199.29659259891,"no"
"WBGene00235019",151.116723077287,-1.85191899498835,0.420743890876096,-4.40153507905291,1.0748768548607e-05,5.60559978213525e-05,"yes","Bm14684","npp-10.1","0","no","no","no",14.1689539236758,28.7618732248588,14.4521615753231,177.769198935888,16.3171363183496,108.858928473676,"no",14.9794172724495,105.130000211474,"no"
"WBGene00234029",1344.00083642658,1.16822934064328,0.265596092320316,4.39851855664488,1.08992308877927e-05,5.68043089008059e-05,"yes","Bm13768","rla-0","1","yes","no","no",2433.14697814594,1050.62508798135,3091.50261326524,2492.70523725428,2475.36933753622,2076.54175031054,"yes",2666.6729763158,1873.29069184872,"no"
"WBGene00222581",505.527844101044,1.21320937907894,0.275842088904496,4.39820255094932,1.09151089188519e-05,5.68506887806698e-05,"yes","Bm2320","rps-3","0","no","no","no",764.382717865957,276.486176021992,505.147909625001,507.112403332869,572.009722087741,418.282929650389,"no",613.8467831929,400.627169668417,"no"
"WBGene00227644",1287.55349749986,1.18100123095403,0.268606107326513,4.39677728369158,1.09869977789319e-05,5.71885520173667e-05,"yes","Bm7383","mrpl-42","0","no","no","no",2463.27894845503,1148.16372497668,2630.95255906005,2249.62112876088,2829.84968675147,2050.30103534224,"no",2641.36039808885,1816.02862969326,"no"
"WBGene00268493",76.8385700306846,-4.48000049270878,1.01975805330346,-4.39319942431053,1.11694580291048e-05,5.81011526852413e-05,"yes","Bm17350","Bm17350","0","no","no","no",5.291624933107,1618.71435125306,34.2392178662506,1182.01193650837,11.9522792196501,53.5518667824284,"no",17.1610406730026,951.42605151462,"no"
"WBGene00230169",229.903264388252,1.69524643858344,0.385910625348022,4.39284727404081,1.11875722068921e-05,5.81582407130458e-05,"yes","Bm9908","Bm9908","2","yes","no","no",126.343720366499,49.9680508147037,163.975874589181,63.5069746223266,160.745536385115,105.116501421646,"yes",150.355043780265,72.8638422862255,"no"
"WBGene00227089",115.381983203564,1.59267838355849,0.363065597346849,4.38675103121089,1.15056359613982e-05,5.97444756538608e-05,"yes","Bm6828a","Bm6828a","0","no","no","no",204.595782286985,68.4880240926466,265.519392891108,158.110721098016,203.169818659165,126.73085196843,"no",224.428331279086,117.776532386364,"no"
"WBGene00230163",42.7595215113494,-2.87957637226975,0.656430681504118,-4.38671813095575,1.15073756814274e-05,5.97444756538608e-05,"yes","Bm9902a","Bm9902a","0","no","no","no",10.1674200750798,31.3813368743591,1.77918311468185,47.2052700092162,2.11504688433478,39.8692739674352,"no",4.68721669136547,39.4852936170035,"no"
"WBGene00222479",13.0462821439285,-6.61374554352607,1.50797597867403,-4.38584277008283,1.15537558812825e-05,5.99470671394443e-05,"yes","Bm2218a","cky-1","0","no","no","no",0,15.411431221743,0,19.5642520766076,0,10.1999479381467,"no",0,15.0585437454991,"no"
"WBGene00223687",856.371085655205,1.21076002972783,0.276074990919908,4.38562010160162,1.15655822051649e-05,5.99702308359472e-05,"yes","Bm3426","Bm3426","0","no","no","no",709.73243350545,309.413073194819,764.766575109618,734.178767420868,756.353293836863,491.214848624186,"no",743.617434150644,511.602229746624,"no"
"WBGene00221090",36.1170663640845,-3.50684326135352,0.799786139755913,-4.3847262249678,1.16131740047802e-05,6.01786993911828e-05,"yes","Bm829","Bm829","1","yes","no","no",19.5428940357536,106.713600447209,0,250.716039143661,30.9301103944097,430.756586148724,"no",16.8243348100544,262.728741913198,"no"
"WBGene00255628",29.9194561406247,2.71752268577395,0.619812394456098,4.38442778828044,1.16291049592427e-05,6.02025363263012e-05,"yes",NA,NA,NA,NA,"no","no",421.163949219876,43.7571738574205,1006.85012322088,378.896466958123,1281.19334457974,355.14231293801,NA,903.069139006832,259.265317917851,"no"
"WBGene00225274",633.913474640549,1.25820529809523,0.28697560794535,4.38436321157593,1.16325548953595e-05,6.02025363263012e-05,"yes","Bm5013","Bm5013","0","no","no","no",1383.21612384288,516.838849405631,1914.80749587759,1386.52676931393,1683.33686116633,1497.77763413762,"no",1660.45349362893,1133.71441761906,"no"
"WBGene00223488",424.066142377326,1.52239765574454,0.34747979513988,4.38125518961956,1.17997572505822e-05,6.10290936909475e-05,"yes","Bm3227","bmy-1.1","0","no","no","no",577.861649981337,242.279250650991,2481.01459549091,1201.04426797347,1394.38689355871,954.519639906214,"no",1484.42104634365,799.281052843558,"no"
"WBGene00229777",275.858753415821,1.41172177533546,0.322307361824615,4.38004818550703,1.18653068471073e-05,6.13291812033856e-05,"yes","Bm9516a","Bm9516a","11","yes","no","no",128.48470686207,37.7545048636638,182.388457160277,123.922499043429,130.629611807994,116.307304297918,"yes",147.167591943447,92.6614360683373,"no"
"WBGene00231196",24.3045165683319,-4.40962484303992,1.00702152707548,-4.37887842958633,1.19291651060333e-05,6.16201515242533e-05,"yes","Bm10935a","Bm10935a","1","yes","no","no",0,19.6665655399206,1.35851470480985,49.756143226207,1.39317711949242,21.1327014067869,"no",0.917230608100759,30.1851367243049,"no"
"WBGene00224890",127.647796454611,1.82580227590178,0.417030478690782,4.37810272676873,1.19716923110909e-05,6.18006372409039e-05,"yes","Bm4629a","Bm4629a","3","yes","no","no",243.531203299927,88.5099603168301,624.021241660042,230.126761932376,291.415575051734,171.08013722093,"yes",386.322673337234,163.238953156712,"no"
"WBGene00225219",52.0926961668785,-2.94424503374723,0.673083943323955,-4.37426128338076,1.21844372701799e-05,6.28590411671219e-05,"yes","Bm4958a","Bm4958a","12","yes","no","no",15.9529996761614,45.1591915013314,4.32762523934836,75.4831073612748,2.41987171570349,98.8058009579599,"no",7.56683221040443,73.1493666068554,"no"
"WBGene00233279",12.8028433401283,-6.61442852280012,1.51226278942324,-4.37386185063958,1.22067643915501e-05,6.29343688187131e-05,"yes","Bm13018","Bm13018","0","no","no","no",0,4.45567204785229,0,12.4708460805342,0,19.2406869845785,"no",0,12.055735037655,"no"
"WBGene00269121",81.7834486403478,-2.87845633052045,0.65849340261505,-4.37127588384234,1.23522597878331e-05,6.36442177303534e-05,"yes","Bm17979","adt-1","0","no","no","no",2.30336298694697,33.9491124507478,9.14345915312685,39.7731252099527,4.86668859724617,89.1726966040696,"no",5.43783691244,54.29831142159,"no"
"WBGene00223185",287.498733894194,1.88595203850895,0.431499991793969,4.37068846900337,1.23855396632982e-05,6.37753515153145e-05,"yes","Bm2924","pgp-10","15","yes","no","no",53.6536699604455,24.9982632179848,130.261727865176,40.6258732379243,77.0825619495438,35.1861465464081,"yes",86.9993199250551,33.6034276674391,"no"
"WBGene00229277",13.3573399684462,-6.59578259732745,1.50919202817557,-4.37040646530644,1.24015469107516e-05,6.38174359665085e-05,"yes","Bm9016","Bm9016","0","no","no","no",0,21.3867827792588,0,13.2111770154211,0,31.9840577366296,"no",0,22.1940058437698,"no"
"WBGene00231094",12.4689072815906,6.4936997467614,1.48617724873275,4.36939789806265,1.24589574666321e-05,6.40723911131219e-05,"yes","Bm10833","Bm10833","1","yes","no","no",122.273989934821,2.97811419072476,114.310364440681,0,46.6313058603877,0,"yes",94.40522007863,0.992704730241587,"no"
"WBGene00231135",67.4212577657939,2.08005162654933,0.476258740318609,4.36748231677136,1.2568696882312e-05,6.4595965175592e-05,"yes","Bm10874","Bm10874","2","yes","no","no",60.9287395508882,19.2063071369176,46.3309494274846,22.2575386311448,55.181402935989,15.6356185173616,"yes",54.1470306381206,19.033154761808,"no"
"WBGene00222681",12.4431966241115,-6.62756830145505,1.5182812416518,-4.36517828162367,1.27019119747175e-05,6.52394545687569e-05,"yes","Bm2420a","che-11","0","no","no","no",0,3.10848545253965,0,7.192933441669,0,9.65659313099355,"no",0,6.6526706750674,"no"
"WBGene00225343",179.654823581273,-1.51159741177487,0.346445595071705,-4.3631595646699,1.28197368262647e-05,6.58031355934165e-05,"yes","Bm5082a","Bm5082a","1","yes","no","no",38.7919238730027,91.4759025496692,31.1362572835639,156.65606181198,18.0345002508515,116.298535350933,"no",29.3208938024727,121.476833237528,"no"
"WBGene00223990",185.715652183781,1.47764653173953,0.338829185204505,4.36103675912001,1.29447614852421e-05,6.64030397095606e-05,"yes","Bm3729a","cpna-1","1","yes","no","no",94.9832914844553,26.9069611489477,73.4924765620968,71.2546782859001,183.249817604153,102.470618974501,"yes",117.241861883568,66.8774194697828,"no"
"WBGene00224769",17.8128872060676,-6.17585435171769,1.41669305640281,-4.35934539511269,1.30452078143415e-05,6.68761880778011e-05,"yes","Bm4508","dmsr-1","6","yes","no","no",0,20.4992528097976,0.746636401647507,25.1972459218584,0,23.2891308000021,"no",0.248878800549169,22.995209843886,"no"
"WBGene00226416",12.9878837341162,-6.58117678348668,1.51004749211909,-4.35825814607402,1.31101692854846e-05,6.71669427670171e-05,"yes","Bm6155a","Bm6155a","0","no","no","no",0,31.0594739542388,0,26.5526962130418,0,22.59856414023,"no",0,26.7369114358369,"no"
"WBGene00223943",27.1958770046399,-5.61601707107471,1.28881139512543,-4.357516617494,1.31546513839576e-05,6.73524765391066e-05,"yes","Bm3682a","cpn-3","0","no","no","no",0,16.7756689733009,2.69368050486892,44.6498784172675,0,79.5969102847581,"no",0.897893501622973,47.0074858917755,"no"
"WBGene00230620",305.352786701663,-1.51246101943837,0.347208038766071,-4.35606567409395,1.32421060191692e-05,6.77576605729599e-05,"yes","Bm10359","Bm10359","0","no","no","no",33.5459257045893,70.0588328107009,23.6422712429967,214.258528528299,34.1501690161821,141.528760444092,"no",30.4461219879227,141.948707261031,"no"
"WBGene00228878",12.5636857312711,-6.60494691970998,1.51676556542538,-4.35462610061141,1.33294233300195e-05,6.81616336762958e-05,"yes","Bm8617","Bm8617","0","no","no","no",0,4.47076514874691,0,10.5168199101679,0,17.032043871672,"no",0,10.6732096435289,"no"
"WBGene00230226",345.196252326003,-1.88111404390459,0.432790074811312,-4.34648147771115,1.38338727421125e-05,7.0696817664522e-05,"yes","Bm9965","Bm9965","0","no","no","no",232.756992135251,905.809612059491,338.310825389322,1254.51093167472,143.267198707099,1613.58867873269,"no",238.111672077224,1257.9697408223,"no"
"WBGene00223418",12.4354274480775,-6.6027749864042,1.51931575278358,-4.34588726820419,1.38713800897261e-05,7.08440515428895e-05,"yes","Bm3157","Bm3157","0","no","no","no",0,5.2624631438375,0,7.55349914146697,0,13.1355508889844,"no",0,8.65050439142964,"no"
"WBGene00222055",12.9615074826928,-6.5681069076055,1.51221807987237,-4.34335959543603,1.4032017000705e-05,7.1619555443448e-05,"yes","Bm1794a","Bm1794a","4","yes","no","no",0,22.4016779700973,0,22.9859109488949,0,68.946406923209,"no",0,38.1113319474004,"no"
"WBGene00222909",21.1586010843229,-5.24854512750499,1.20947979538009,-4.33950624686178,1.42803207700236e-05,7.28412604837897e-05,"yes","Bm2648","ttr-33","0","no","no","no",0,71.6868044361765,8.68228798258294,160.05933573047,0,100.384165610021,"no",2.89409599419431,110.710101925556,"no"
"WBGene00226049",45.5111171082856,-3.06294781355126,0.706100510128556,-4.33783543506236,1.4389282700682e-05,7.33511244554165e-05,"yes","Bm5788a","oac-46","11","yes","no","no",2.97279472766093,28.02470451996,14.8309432747207,94.2431944881777,2.55087916888861,99.6056315047935,"no",6.78487239042341,73.9578435043104,"no"
"WBGene00224956",49.5192821750279,-2.53005002701538,0.583436691370735,-4.33646026113175,1.44795590125282e-05,7.37651580463133e-05,"yes","Bm4695a","Bm4695a","1","yes","no","no",8.59467009246605,63.7762036090853,11.6153415205769,70.2107989216798,5.36047949482107,77.8607467771345,"no",8.52349703595468,70.6159164359666,"no"
"WBGene00226207",20.1629940915665,-4.09117727510738,0.943513197363997,-4.33611028074369,1.45026203188145e-05,7.38364656981645e-05,"yes","Bm5946","tsp-7","4","yes","no","no",2.6681184944841,19.4423538806707,1.34302675214915,55.7448752994821,1.83639199029729,79.780627633533,"no",1.94917907897685,51.6559522712286,"no"
"WBGene00227705",41.8522581873574,2.38902575924525,0.551432780300785,4.33239706559,1.47494627224599e-05,7.50462981493808e-05,"yes","Bm7444","Bm7444","0","no","no","no",46.3165033444085,12.4675285250843,44.5842676659187,11.7979230536085,30.4058304816546,10.4203809436343,"no",40.4355338306606,11.561944174109,"no"
"WBGene00230043",196.007367021017,1.71531447434037,0.396252250874812,4.32884474612684,1.49893551454318e-05,7.62192802838249e-05,"yes","Bm9782","Bm9782","1","yes","no","no",1419.37409915309,347.322567493275,634.997881672525,679.183955125945,1298.39963139776,465.512365228955,"yes",1117.59053740779,497.339629282725,"no"
"WBGene00231344",68.1165186228288,-2.05949748712927,0.476110582556689,-4.32567046938943,1.5206861322871e-05,7.7277038263323e-05,"yes","Bm11083a","Bm11083a","0","no","no","no",11.2563243095484,29.3567903992032,9.09187333662588,72.0594675555433,5.97184360204393,69.3420602163474,"no",8.77334708273941,56.9194393903646,"no"
"WBGene00229425",191.90397765248,-1.79678133249399,0.415492860442402,-4.32445777908396,1.52907484134919e-05,7.76548856460754e-05,"yes","Bm9164a","Bm9164a","0","no","no","no",48.5099200843379,278.627270385254,64.6534999706716,335.544962229504,59.7735582121601,285.604246177946,"no",57.6456594223899,299.925492930901,"no"
"WBGene00233057",12.4083254792184,-6.57397246444548,1.52041613804488,-4.3237981365411,1.53365638481686e-05,7.78390337116393e-05,"yes","Bm12796","nars-1.6","0","no","no","no",0,3.72801935038755,0,13.1304671105239,0,16.1523227782525,"no",0,11.0036030797213,"no"
"WBGene00227031",45.1986324079249,-2.31512618855993,0.535555983090601,-4.3228462787396,1.54029058225162e-05,7.81270677647678e-05,"yes","Bm6770","Bm6770","0","no","no","no",13.8927762917162,71.7670393442842,16.1207483691831,123.259964871825,14.7291717541664,143.674680649388,"no",14.9142321383553,112.900561621832,"no"
"WBGene00226530",40.1538683988017,-2.3822285459775,0.551109498353482,-4.3226047692786,1.5419781858722e-05,7.8163996901773e-05,"yes","Bm6269a","pop-1","1","yes","no","no",2.76884418040166,12.3585157310036,2.49701987359714,30.6845812868041,1.99572355733214,16.9540658891681,"no",2.42052920377698,19.9990543023253,"no"
"WBGene00226679",81.8967033342439,-2.13321436589723,0.493639060026337,-4.32140512904999,1.55038710954973e-05,7.85090815827598e-05,"yes","Bm6418a","coa-1","1","yes","no","no",81.1103862799148,163.894325401491,84.7775000828538,928.176813295265,42.8904834548762,535.608924249028,"no",69.5927899392149,542.560020981928,"no"
"WBGene00223385",18.9804221418059,-5.36107190450667,1.24059867927576,-4.32135870694008,1.55071338407391e-05,7.85090815827598e-05,"yes","Bm3124","Bm3124","1","yes","no","no",0.958118135728676,33.8476034766426,1.57639129614657,45.9780831724068,0,79.6116002406125,"no",0.844836477291748,53.145762296554,"no"
"WBGene00235020",92.2107915435345,-1.79745946220617,0.416094785629946,-4.31983174094555,1.5614821192066e-05,7.9005176043832e-05,"yes","Bm14685a","npp-10.2","0","no","no","no",44.0424030136285,99.0320846840306,36.1849538695879,351.344976019402,42.2768209995557,259.226473704501,"no",40.834725960924,236.534511469311,"no"
"WBGene00221297",11.9644930093739,-6.59666308402127,1.52820729240738,-4.31660228085259,1.5844927812067e-05,8.01196660193033e-05,"yes","Bm1036a","Bm1036a","4","yes","no","no",0,28.8767030710344,0,72.1668097849354,0,48.6687274447381,"no",0,49.904080100236,"no"
"WBGene00235507",9.28461547082046,6.99388821882212,1.62129872401126,4.31375669100541,1.60503584659413e-05,8.10577929718276e-05,"yes",NA,NA,NA,NA,"no","no",669.333669045563,0,178.403024816736,0,427.89433455661,0,NA,425.210342806303,0,NA
"WBGene00230317",3968.39316160143,1.24270890200454,0.288075093965905,4.3138366628516,1.60445505738605e-05,8.10577929718276e-05,"yes","Bm10056","Bm10056","1","yes","no","no",3589.61993102213,1798.6695356808,3975.40807130994,2998.3732177,4217.1745348869,2793.53761494548,"yes",3927.40084573966,2530.19345610876,"no"
"WBGene00230567",73.4073519206819,-1.87560604438712,0.434934945009021,-4.3123829572908,1.61504382098614e-05,8.15126825635259e-05,"yes","Bm10306a","Bm10306a","0","no","no","no",10.4816424751958,39.9299574621572,15.4042288535005,123.506046097622,15.8151835451906,87.8061496483026,"no",13.900351624629,83.7473844026939,"no"
"WBGene00225149",18.2396076566262,-5.36183343366184,1.24343355834982,-4.31211896900837,1.61697383915595e-05,8.15208258850123e-05,"yes","Bm4888","mks-6","0","no","no","no",0.214399077300869,11.0168915253574,0,11.844462088442,0.235756484954531,8.70676405160195,"no",0.150051854085133,10.5227058884671,"no"
"WBGene00231974",33.9519869280343,3.03741465519845,0.704395471119108,4.31208714384941,1.61720666130837e-05,8.15208258850123e-05,"yes","Bm11713","Bm11713","12","yes","no","no",34.6620597268851,3.92316348739315,20.5881485308075,1.69854752219137,18.3946125653634,9.19127333024982,"yes",24.5482736076853,4.93766144661145,"no"
"WBGene00233964",358.306738042139,1.24934181717668,0.289854583807453,4.31023653573339,1.63080017458257e-05,8.21552147319083e-05,"yes","Bm13703a","cct-5","0","no","no","no",247.382737058803,103.332500255041,377.650688076292,302.543200289441,307.066893515067,226.160103449761,"no",310.700106216721,210.678601331414,"no"
"WBGene00231192",505.101796636675,1.58118433287405,0.366908393646292,4.30947985997383,1.63638959303717e-05,8.23858444059382e-05,"yes","Bm10931a","Bm10931a","0","no","no","no",745.639889531606,303.089250001215,732.477340358842,298.609843431843,675.542428091649,501.397347231708,"no",717.886552660699,367.698813554922,"no"
"WBGene00226949",13.736806231474,-6.47799840222632,1.50326414053541,-4.30928818665167,1.63780834275863e-05,8.24063419401594e-05,"yes","Bm6688","Bm6688","1","yes","no","no",0,60.0829216994048,0,55.466422548092,0,18.4597487245325,"no",0,44.6696976573431,"no"
"WBGene00228581",99.2586428419695,-2.78621387084349,0.646583278113465,-4.30913381950245,1.63895180757665e-05,8.24129717562923e-05,"yes","Bm8320","Bm8320","0","no","no","no",45.9260966130929,90.1529039590748,32.6842121244429,403.435199633053,8.46879802343902,424.92046311483,"no",29.026368920325,306.169522235653,"no"
"WBGene00223726",17.2962282927422,-6.11355785714508,1.41957670853944,-4.30660620195379,1.65778355145859e-05,8.33084812472651e-05,"yes","Bm3465","Bm3465","2","yes","no","no",0,36.5834126034188,1.44168258303112,59.3734019430054,0,34.2598357334806,"no",0.480560861010373,43.4055500933016,"no"
"WBGene00223909",20.6056696197997,4.34469364066211,1.00958843446407,4.30343047953838,1.681736349892e-05,8.44600758706551e-05,"yes","Bm3648a","Bm3648a","12","yes","no","no",14.8520898213375,0.621606384775437,47.890301112015,12.1173394691628,23.4465658187398,0,"yes",28.7296522506974,4.24631528464608,"no"
"WBGene00223448",31.1818015545751,-2.81775525534083,0.65487332391038,-4.30274856595998,1.68692250390367e-05,8.46683346691269e-05,"yes","Bm3187","prmn-1","5","yes","no","no",3.61380006340319,17.5700666482596,1.09394922555459,17.9289241559069,1.00874830425231,14.4462430431202,"no",1.9054991977367,16.6484112824289,"no"
"WBGene00229329",1483.88247170982,1.16369233024508,0.270532991870593,4.30148028230775,1.69660873650721e-05,8.51020613767716e-05,"yes","Bm9068","Bm9068","0","no","no","no",669.548651781313,317.217035378388,788.190042894724,660.344331854985,860.067828896888,639.76977575161,"no",772.602174524308,539.110380994995,"no"
"WBGene00224539",12.1716949668264,-6.55710079448834,1.52463821146703,-4.30075853089043,1.70214459092458e-05,8.5327199001056e-05,"yes","Bm4278","Bm4278","1","yes","no","no",0,12.6218794401118,0,43.833639193458,0,17.4166197310252,"no",0,24.6240461215317,"no"
"WBGene00229615",193.048731311567,-1.47626981539742,0.343478205961712,-4.29800141544346,1.72345063046059e-05,8.63218903647013e-05,"yes","Bm9354","Bm9354","0","no","no","no",104.852164200804,204.253049001002,81.5292557470465,455.685085902419,69.7868844249793,448.078728037156,"no",85.3894347909432,369.338954313526,"no"
"WBGene00225179",29.7526975222349,-3.956164668519,0.920484182143833,-4.29791705850391,1.72410650163723e-05,8.63218903647013e-05,"yes","Bm4918","Bm4918","0","no","no","no",13.1202022739353,74.9093106126285,3.70522507857025,85.0576434848516,0,113.384684376828,"no",5.60847578416852,91.1172128247694,"no"
"WBGene00226335",18.8690749691564,-5.4794864085685,1.27527233155025,-4.29671864824945,1.73344981259442e-05,8.67363769864506e-05,"yes","Bm6074","ccb-1","0","no","no","no",0.718290308479032,13.8409989536548,0,38.9821074381358,0,9.02703397278387,"no",0.239430102826344,20.6167134548582,"no"
"WBGene00227221",334.828405061291,1.49357017220304,0.347748805783469,4.29496851567344,1.7471813040633e-05,8.73697906869224e-05,"yes","Bm6960","Bm6960","0","no","no","no",289.597337753971,138.128890133731,330.859579304801,212.754532361945,392.080627107287,191.81716704717,"no",337.512514722019,180.900196514282,"no"
"WBGene00229913",261.052335464161,1.37552154601458,0.320511081641161,4.29165050696935,1.77349931796459e-05,8.86314444425738e-05,"yes","Bm9652","Bm9652","0","no","no","no",136.067934796831,35.8304248176572,82.326426715394,77.2343327412529,102.737731509365,79.3937879394586,"no",107.044031007197,64.1528484994562,"no"
